Performance,RT,ProbRatio,NumRatio,DenRatio,AreaCtl,WinSide1,WinSide2,DenSide1,DenSide2,ProbSide1,ProbSide2,sideR,subID
0,0.64306,0.8,0.93333,0.85714,2,15,14,24,28,0.625,0.5,2,12
1,0.50682,1,0.5,0.5,1,16,8,32,16,0.5,0.5,1,12
1,0.4846,1,0.25,0.25,2,24,6,32,8,0.75,0.75,1,12
0,0.7268,0.5,0.16667,0.33333,2,12,2,24,8,0.5,0.25,2,12
1,0.49571,0.5,0.15385,0.30769,1,13,2,26,8,0.5,0.25,1,12
1,0.64152,1,0.66667,0.66667,2,3,2,12,8,0.25,0.25,1,12
1,0.58202,1,0.2,0.2,2,15,3,20,4,0.75,0.75,1,12
0,0.89934,1,0.625,0.625,1,5,8,20,32,0.25,0.25,2,12
1,0.60808,0.8,1,0.8,2,10,10,20,25,0.5,0.4,1,12
0,0.50027,1,0.30769,0.30769,1,4,13,8,26,0.5,0.5,2,12
1,0.56667,0.5,0.25,0.5,2,2,8,16,32,0.125,0.25,2,12
1,0.47011,0.5,0.375,0.1875,2,3,8,6,32,0.5,0.25,1,12
0,0.59639,1,0.14286,0.14286,2,1,7,4,28,0.25,0.25,2,12
0,0.55193,0.66667,0.5,0.75,2,3,6,18,24,0.16667,0.25,1,12
0,0.53575,0.8,1,0.8,1,10,10,25,20,0.4,0.5,1,12
0,0.48545,1,0.6,0.6,2,5,3,10,6,0.5,0.5,2,12
0,0.50317,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,2,12
1,0.53869,0.66667,0.85714,0.57143,1,7,6,14,8,0.5,0.75,2,12
1,0.4569,0.66667,1,0.66667,1,15,15,30,20,0.5,0.75,2,12
0,0.59177,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,2,12
0,0.58598,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,2,12
1,0.59776,0.66667,1,0.66667,2,15,15,20,30,0.75,0.5,1,12
1,0.52994,0.66667,0.66667,0.44444,2,9,6,18,8,0.5,0.75,2,12
1,0.5453,0.66667,0.375,0.25,2,8,3,32,8,0.25,0.375,2,12
0,0.52388,0.5,0.2,0.4,2,3,15,8,20,0.375,0.75,1,12
1,0.51175,1,0.18182,0.18182,1,2,11,4,22,0.5,0.5,1,12
1,0.5419,0.66667,0.76923,0.86667,1,13,10,26,30,0.5,0.33333,1,12
0,0.5262,1,0.125,0.125,2,8,1,32,4,0.25,0.25,2,12
1,0.51569,0.8,1,0.8,1,5,5,16,20,0.3125,0.25,1,12
0,0.47836,1,0.25,0.25,1,3,12,4,16,0.75,0.75,2,12
0,0.55446,1,0.8125,0.8125,2,16,13,32,26,0.5,0.5,2,12
1,0.52526,1,0.5,0.5,2,8,4,16,8,0.5,0.5,1,12
1,0.62031,0.5,1,0.5,1,1,1,8,4,0.125,0.25,2,12
1,0.42236,1,0.8,0.8,1,5,4,20,16,0.25,0.25,1,12
1,0.57442,0.8,0.125,0.15625,1,1,8,5,32,0.2,0.25,2,12
1,0.70435,0.66667,1,0.66667,2,3,3,8,12,0.375,0.25,1,12
1,0.51737,0.5,0.33333,0.16667,2,3,1,24,4,0.125,0.25,2,12
1,0.49365,0.66667,1,0.66667,2,6,6,8,12,0.75,0.5,1,12
0,0.62996,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,2,12
1,0.47113,0.5,0.4,0.8,2,10,4,20,16,0.5,0.25,1,12
1,0.54031,0.8,1,0.8,2,5,5,8,10,0.625,0.5,1,12
1,0.58188,0.5,0.75,0.375,1,3,4,6,16,0.5,0.25,1,12
1,0.51051,0.66667,0.57143,0.85714,1,21,12,28,24,0.75,0.5,1,12
1,0.61075,0.5,1,0.5,1,2,2,16,8,0.125,0.25,2,12
1,0.82212,0.8,1,0.8,1,15,15,20,16,0.75,0.9375,2,12
0,0.88588,1,0.75,0.75,2,3,4,12,16,0.25,0.25,2,12
1,0.64229,0.8,0.71429,0.89286,2,5,7,25,28,0.2,0.25,2,12
1,0.42566,0.5,0.66667,0.75,2,12,8,24,32,0.5,0.25,1,12
1,0.53289,1,0.85714,0.85714,1,21,18,28,24,0.75,0.75,1,12
1,0.55824,0.66667,0.66667,1,2,12,18,24,24,0.5,0.75,2,12
1,0.57271,0.5,0.8,0.625,2,5,4,10,16,0.5,0.25,1,12
1,0.64943,0.5,0.28571,0.57143,2,2,7,16,28,0.125,0.25,2,12
1,0.57191,0.5,1,0.5,2,3,3,24,12,0.125,0.25,2,12
0,0.49715,1,0.83333,0.83333,2,5,6,20,24,0.25,0.25,2,12
1,0.57738,0.8,0.75,0.6,2,3,4,6,10,0.5,0.4,1,12
0,0.53606,0.8,1,0.8,2,10,10,20,16,0.5,0.625,1,12
1,0.47318,0.66667,0.375,0.5625,1,9,24,18,32,0.5,0.75,2,12
1,0.57046,0.66667,0.85714,0.57143,2,7,6,28,16,0.25,0.375,2,12
1,0.51614,0.66667,0.44444,0.66667,1,4,9,12,18,0.33333,0.5,2,12
0,0.5232,0.66667,0.4,0.26667,1,15,6,30,8,0.5,0.75,1,12
1,0.58486,0.8,0.83333,0.66667,1,6,5,24,16,0.25,0.3125,2,12
0,0.45302,0.66667,1,0.66667,2,12,12,16,24,0.75,0.5,2,12
1,0.60334,0.8,0.8,1,2,10,8,16,16,0.625,0.5,1,12
1,0.57783,0.5,0.28571,0.14286,2,7,2,28,4,0.25,0.5,2,12
1,0.5159,0.8,0.83333,0.66667,1,15,18,16,24,0.9375,0.75,1,12
1,0.57804,0.8,0.5,0.4,2,6,3,15,6,0.4,0.5,2,12
0,0.63988,0.8,0.71429,0.57143,1,7,5,28,16,0.25,0.3125,1,12
0,0.62227,1,0.75,0.75,1,6,8,24,32,0.25,0.25,2,12
1,0.64247,1,0.5,0.5,2,3,6,4,8,0.75,0.75,1,12
0,0.74904,1,0.78571,0.78571,1,11,14,22,28,0.5,0.5,2,12
1,0.61258,0.5,0.75,0.375,1,3,4,12,32,0.25,0.125,1,12
1,0.57618,0.5,0.71429,0.35714,2,5,7,10,28,0.5,0.25,1,12
1,0.51662,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,12
0,0.8037,0.66667,0.4,0.6,1,2,5,6,10,0.33333,0.5,1,12
1,0.65157,0.8,1,0.8,1,6,6,30,24,0.2,0.25,2,12
0,0.66672,1,0.75,0.75,2,4,3,16,12,0.25,0.25,2,12
1,0.61259,0.8,0.625,0.5,2,5,8,16,32,0.3125,0.25,1,12
1,0.59247,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,2,12
1,0.59028,1,0.6,0.6,1,15,9,20,12,0.75,0.75,1,12
1,0.60849,0.66667,0.66667,1,1,6,9,24,24,0.25,0.375,2,12
0,0.69065,1,0.28571,0.28571,2,6,21,8,28,0.75,0.75,2,12
1,0.42885,1,0.6,0.6,2,15,9,20,12,0.75,0.75,1,12
1,0.52364,0.66667,0.6,0.4,2,15,9,30,12,0.5,0.75,2,12
0,0.52207,1,1,1,2,15,15,30,30,0.5,0.5,2,12
1,0.55419,0.66667,0.375,0.25,2,3,8,8,32,0.375,0.25,1,12
1,0.58499,0.8,0.8,1,2,8,10,16,16,0.5,0.625,2,12
1,0.71209,1,0.25,0.25,1,24,6,32,8,0.75,0.75,1,12
1,0.54007,0.5,0.8,0.4,2,4,5,8,20,0.5,0.25,1,12
1,0.58142,1,0.66667,0.66667,1,12,18,16,24,0.75,0.75,1,12
1,0.53127,0.66667,0.22222,0.33333,1,2,9,8,24,0.25,0.375,2,12
1,0.55352,1,0.2,0.2,1,5,1,20,4,0.25,0.25,1,12
1,0.65486,1,1,1,2,1,1,4,4,0.25,0.25,1,12
1,0.6245,0.66667,1,0.66667,1,3,3,4,6,0.75,0.5,1,12
1,0.61082,0.5,1,0.5,2,6,6,16,8,0.375,0.75,2,12
0,0.60147,0.66667,0.28571,0.42857,2,2,7,12,28,0.16667,0.25,1,12
0,0.53184,0.8,0.4,0.5,2,5,2,16,8,0.3125,0.25,2,12
1,0.51848,0.66667,0.2,0.13333,2,15,3,30,4,0.5,0.75,2,12
1,0.54009,0.5,1,0.5,2,9,9,12,24,0.75,0.375,1,12
1,0.54572,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,2,12
1,0.65278,0.8,0.5,0.625,1,16,8,32,20,0.5,0.4,1,12
1,0.83657,1,0.57143,0.57143,1,14,8,28,16,0.5,0.5,1,12
1,0.73801,0.66667,0.6,0.4,2,3,5,8,20,0.375,0.25,1,12
1,0.51617,1,0.58333,0.58333,2,12,7,24,14,0.5,0.5,1,12
1,0.89877,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,2,12
1,0.76912,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,2,12
1,0.73579,0.66667,0.5625,0.84375,1,9,16,27,32,0.33333,0.5,2,12
1,0.52956,0.8,0.71429,0.57143,2,15,21,16,28,0.9375,0.75,1,12
1,0.50632,0.8,0.1,0.125,2,30,3,32,4,0.9375,0.75,1,12
1,0.67379,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,1,12
1,0.64532,0.66667,0.83333,0.8,1,5,6,30,24,0.16667,0.25,2,12
1,0.50902,0.8,0.26667,0.33333,1,15,4,24,8,0.625,0.5,1,12
1,0.61657,1,1,1,2,8,8,16,16,0.5,0.5,1,12
1,0.52055,1,0.4375,0.4375,1,16,7,32,14,0.5,0.5,1,12
1,0.57073,1,0.5,0.5,1,6,3,24,12,0.25,0.25,1,12
0,0.60955,0.8,0.33333,0.26667,2,12,4,30,8,0.4,0.5,1,12
1,0.55742,0.66667,0.81818,0.54545,1,9,11,12,22,0.75,0.5,1,12
0,0.68351,0.8,1,0.8,2,6,6,12,15,0.5,0.4,2,12
0,0.56838,1,0.42857,0.42857,1,9,21,12,28,0.75,0.75,2,12
1,0.50683,1,0.6,0.6,2,15,9,20,12,0.75,0.75,1,12
1,0.64132,0.8,1,0.8,2,5,5,20,16,0.25,0.3125,2,12
1,0.59853,0.5,0.23077,0.46154,1,3,13,12,26,0.25,0.5,2,12
1,0.62817,0.8,0.15385,0.19231,2,13,2,26,5,0.5,0.4,1,12
1,0.69228,0.8,0.5,0.625,1,15,30,20,32,0.75,0.9375,2,12
1,0.60244,0.66667,0.46667,0.7,1,15,7,30,21,0.5,0.33333,1,12
1,0.64199,0.66667,0.125,0.1875,2,1,8,6,32,0.16667,0.25,2,12
1,0.51713,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,1,12
1,0.57923,0.5,0.5,0.25,2,6,3,16,4,0.375,0.75,2,12
1,0.61199,0.5,0.33333,0.66667,1,4,12,16,24,0.25,0.5,2,12
1,0.61756,0.5,0.46667,0.93333,1,7,15,28,30,0.25,0.5,2,12
1,0.5478,0.8,0.83333,0.66667,2,15,18,16,24,0.9375,0.75,1,12
1,0.58503,0.5,0.5,1,1,3,6,24,24,0.125,0.25,2,12
0,0.69988,0.66667,0.3,0.2,1,3,10,4,20,0.75,0.5,2,12
1,0.38995,0.8,0.71429,0.57143,1,15,21,16,28,0.9375,0.75,1,12
1,0.53635,0.5,0.8,0.4,1,5,4,20,8,0.25,0.5,2,12
1,0.51471,1,0.375,0.375,2,3,8,12,32,0.25,0.25,1,12
1,0.56756,0.5,0.5,1,2,12,6,16,16,0.75,0.375,1,12
1,0.71072,1,1,1,2,9,9,12,12,0.75,0.75,1,12
0,0.95722,0.66667,0.4,0.6,1,5,2,20,12,0.25,0.16667,2,12
0,0.68587,0.8,0.71429,0.57143,1,5,7,16,28,0.3125,0.25,2,12
1,0.61012,0.66667,0.66667,1,2,4,6,8,8,0.5,0.75,2,12
0,0.62167,0.5,0.75,0.375,1,4,3,32,12,0.125,0.25,1,12
1,0.66248,1,0.33333,0.33333,1,3,1,12,4,0.25,0.25,1,12
1,0.6668,0.5,0.8,0.4,1,4,5,8,20,0.5,0.25,1,12
1,0.5117,0.66667,0.66667,1,2,12,8,16,16,0.75,0.5,1,12
0,0.48348,0.8,0.625,0.5,1,24,15,32,16,0.75,0.9375,1,12
1,0.54808,0.8,0.55556,0.44444,2,5,9,8,18,0.625,0.5,1,12
1,0.60331,0.5,1,0.5,2,4,4,16,8,0.25,0.5,2,12
1,0.56067,0.66667,0.23077,0.15385,2,13,3,26,4,0.5,0.75,2,12
1,0.60276,0.5,0.66667,0.75,1,9,6,12,16,0.75,0.375,1,12
1,0.65087,0.5,0.66667,0.33333,1,3,2,24,8,0.125,0.25,2,12
0,0.50058,0.66667,0.83333,0.55556,1,6,5,18,10,0.33333,0.5,1,12
1,0.58499,0.5,0.71429,0.35714,1,5,7,10,28,0.5,0.25,1,12
0,0.58412,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,12
0,0.5815,1,0.72727,0.72727,2,8,11,16,22,0.5,0.5,2,12
1,0.47411,1,0.4375,0.4375,2,16,7,32,14,0.5,0.5,1,12
1,0.5734,0.5,0.6,0.83333,1,9,15,24,20,0.375,0.75,2,12
0,0.60524,0.66667,0.77778,0.85714,1,9,7,24,28,0.375,0.25,2,12
0,0.56742,0.66667,0.375,0.25,1,8,3,32,8,0.25,0.375,1,12
1,0.42736,1,0.8,0.8,1,15,12,20,16,0.75,0.75,1,12
1,0.79563,0.8,0.8,1,2,8,10,16,16,0.5,0.625,2,12
1,0.62139,0.8,0.8,0.64,2,4,5,16,25,0.25,0.2,1,12
1,0.73198,0.66667,0.33333,0.5,1,2,6,12,24,0.16667,0.25,2,12
0,0.72091,1,0.2,0.2,2,1,5,4,20,0.25,0.25,2,12
0,0.6263,0.66667,0.66667,1,2,2,3,6,6,0.33333,0.5,1,12
0,0.4654,0.66667,1,0.66667,1,12,12,24,16,0.5,0.75,1,12
1,0.47169,0.66667,0.86667,0.76923,1,13,15,26,20,0.5,0.75,2,12
1,0.52535,0.66667,0.85714,0.57143,1,6,7,8,14,0.75,0.5,1,12
1,0.50666,0.66667,0.5,0.33333,1,6,3,24,8,0.25,0.375,2,12
1,0.68982,0.8,0.2,0.25,1,2,10,8,32,0.25,0.3125,2,12
0,0.59501,0.8,0.8,1,2,12,15,16,16,0.75,0.9375,1,12
1,0.46299,0.5,0.6,0.83333,1,15,9,20,24,0.75,0.375,1,12
1,0.49254,0.8,0.6,0.75,2,12,20,24,32,0.5,0.625,2,12
1,0.74046,0.66667,0.57143,0.85714,2,12,21,24,28,0.5,0.75,2,12
1,1.009,0.66667,0.28571,0.42857,2,7,2,28,12,0.25,0.16667,1,12
1,0.61911,1,0.2,0.2,1,5,1,20,4,0.25,0.25,1,13
0,1.0205,1,1,1,2,4,4,16,16,0.25,0.25,2,13
0,1.2846,0.8,0.625,0.5,1,5,8,8,16,0.625,0.5,2,13
1,0.54549,0.5,0.27273,0.54545,2,3,11,12,22,0.25,0.5,2,13
0,0.53215,0.66667,0.22222,0.14815,2,9,2,27,4,0.33333,0.5,1,13
1,0.46995,0.5,0.4,0.8,1,2,5,8,10,0.25,0.5,2,13
1,0.75492,0.66667,0.6,0.4,1,5,3,30,12,0.16667,0.25,2,13
1,0.88873,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,2,13
1,0.50849,0.8,0.46154,0.57692,1,6,13,15,26,0.4,0.5,2,13
1,0.89153,0.5,0.33333,0.16667,1,3,9,4,24,0.75,0.375,1,13
1,0.94318,0.8,1,0.8,1,6,6,12,15,0.5,0.4,1,13
0,0.86391,1,0.625,0.625,2,10,16,20,32,0.5,0.5,2,13
1,1.0599,0.8,0.4,0.5,1,5,2,16,8,0.3125,0.25,1,13
1,0.79419,0.66667,0.375,0.25,1,3,8,4,16,0.75,0.5,1,13
1,0.86917,0.8,0.66667,0.53333,1,4,6,8,15,0.5,0.4,1,13
1,0.96497,0.8,1,0.8,2,15,15,20,16,0.75,0.9375,2,13
0,1.0096,1,1,1,1,5,5,10,10,0.5,0.5,2,13
1,0.88176,0.5,0.66667,0.33333,1,9,6,24,8,0.375,0.75,2,13
1,0.64932,0.66667,1,0.66667,1,4,4,24,16,0.16667,0.25,2,13
0,1.0705,0.8,0.2,0.25,2,3,15,4,16,0.75,0.9375,1,13
0,0,1,0.875,0.875,1,8,7,32,28,0.25,0.25,0,13
1,0.95453,0.8,0.2,0.16,2,1,5,4,25,0.25,0.2,1,13
1,0.64329,0.66667,0.66667,1,2,6,4,8,8,0.75,0.5,1,13
1,0.71289,0.5,0.5,1,2,5,10,20,20,0.25,0.5,2,13
1,0.57314,0.8,0.93333,0.85714,1,15,14,24,28,0.625,0.5,1,13
0,0.48999,0.8,0.33333,0.26667,2,4,12,8,30,0.5,0.4,2,13
1,0.76721,0.5,0.25,0.125,1,12,3,32,4,0.375,0.75,2,13
1,0.6965,0.66667,0.46667,0.7,2,15,7,30,21,0.5,0.33333,1,13
1,0.79571,1,0.83333,0.83333,2,6,5,24,20,0.25,0.25,1,13
0,0.47758,0.66667,0.64286,0.42857,1,14,9,28,12,0.5,0.75,1,13
0,0.54959,0.8,1,0.8,2,5,5,16,20,0.3125,0.25,2,13
0,0.87279,1,0.57143,0.57143,2,4,7,16,28,0.25,0.25,2,13
1,0.45415,0.5,0.5,1,1,7,14,28,28,0.25,0.5,2,13
1,0.59001,0.5,0.33333,0.16667,2,3,9,4,24,0.75,0.375,1,13
1,0.64533,0.8,0.45,0.5625,1,20,9,32,18,0.625,0.5,1,13
1,0.97749,0.8,0.625,0.5,1,8,5,20,10,0.4,0.5,2,13
0,0.99432,1,0.85714,0.85714,2,7,6,28,24,0.25,0.25,2,13
0,0.75076,0.8,1,0.8,1,6,6,15,12,0.4,0.5,1,13
1,0.18381,0.8,0.4,0.5,1,8,20,16,32,0.5,0.625,2,13
0,0.44024,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,2,13
1,0.73319,0.66667,0.5,0.33333,1,6,3,12,4,0.5,0.75,2,13
1,0.93596,0.66667,0.54545,0.36364,2,6,11,8,22,0.75,0.5,1,13
1,0.5421,0.8,0.83333,0.66667,2,6,5,24,16,0.25,0.3125,2,13
1,1.686,0.5,0.33333,0.16667,1,3,1,24,4,0.125,0.25,2,13
0,0.88255,0.5,0.42857,0.85714,1,9,21,24,28,0.375,0.75,1,13
1,0.51758,0.8,0.4,0.5,2,2,5,8,16,0.25,0.3125,2,13
0,0.86221,1,0.25,0.25,2,3,12,6,24,0.5,0.5,2,13
0,0.84722,0.5,0.66667,0.33333,2,3,2,24,8,0.125,0.25,1,13
1,0.88167,0.66667,0.5,0.33333,2,5,10,10,30,0.5,0.33333,1,13
1,0.78917,0.5,0.15385,0.30769,2,13,2,26,8,0.5,0.25,1,13
0,0.46532,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,2,13
1,0.6929,0.8,0.6,0.75,2,9,15,12,16,0.75,0.9375,2,13
1,0.61261,0.5,0.30769,0.61538,1,4,13,16,26,0.25,0.5,2,13
1,0.69925,0.66667,0.88889,0.59259,2,9,8,27,16,0.33333,0.5,2,13
1,0.62348,0.5,0.5,1,1,7,14,28,28,0.25,0.5,2,13
1,1.3253,0.5,0.25,0.125,2,8,2,32,4,0.25,0.5,2,13
0,0.77719,0.5,0.35714,0.71429,1,14,5,28,20,0.5,0.25,2,13
1,0.90396,0.8,0.8,1,2,30,24,32,32,0.9375,0.75,1,13
1,0.67905,0.5,0.375,0.75,1,8,3,16,12,0.5,0.25,1,13
1,0.91701,0.8,0.8,1,2,5,4,16,16,0.3125,0.25,1,13
0,0.74175,1,0.875,0.875,1,21,24,28,32,0.75,0.75,2,13
1,0.66681,0.66667,0.5,0.75,1,12,24,24,32,0.5,0.75,2,13
1,0.83716,0.5,0.5,0.25,1,4,2,16,4,0.25,0.5,2,13
1,0.59688,0.66667,0.75,0.5,2,9,12,12,24,0.75,0.5,1,13
1,0.72997,0.66667,0.66667,1,1,12,8,24,24,0.5,0.33333,1,13
0,0.79061,0.8,0.2,0.16,2,5,1,25,4,0.2,0.25,1,13
1,0.59175,0.66667,0.25,0.16667,1,3,12,4,24,0.75,0.5,1,13
1,1.2687,0.66667,0.25,0.16667,2,4,1,24,4,0.16667,0.25,2,13
0,0.53727,0.66667,0.11111,0.16667,2,1,9,4,24,0.25,0.375,1,13
1,1.0091,1,0.66667,0.66667,2,6,9,12,18,0.5,0.5,1,13
1,0.78054,0.8,0.33333,0.41667,2,2,6,5,12,0.4,0.5,2,13
1,0.5303,1,1,1,1,8,8,16,16,0.5,0.5,1,13
0,0.76275,0.8,0.71429,0.57143,2,21,15,28,16,0.75,0.9375,1,13
1,0.42642,0.8,0.8,1,1,24,30,32,32,0.75,0.9375,2,13
1,0.85275,0.66667,0.5625,0.375,1,16,9,32,12,0.5,0.75,2,13
1,0.92222,0.66667,0.375,0.25,2,3,8,4,16,0.75,0.5,1,13
0,0.83192,1,0.42857,0.42857,2,14,6,28,12,0.5,0.5,2,13
1,0.62723,0.5,0.625,0.3125,2,5,8,10,32,0.5,0.25,1,13
1,0.67858,0.66667,0.6,0.4,1,3,5,8,20,0.375,0.25,1,13
1,0.79412,0.66667,1,0.66667,2,3,3,18,12,0.16667,0.25,2,13
1,0.6323,1,0.625,0.625,1,24,15,32,20,0.75,0.75,1,13
1,0.4635,1,0.8,0.8,1,15,12,20,16,0.75,0.75,1,13
1,0.77259,0.66667,0.2,0.3,1,15,3,20,6,0.75,0.5,1,13
1,0.57929,0.5,1,0.5,2,4,4,16,8,0.25,0.5,2,13
1,0.52936,0.5,0.6,0.83333,2,9,15,24,20,0.375,0.75,2,13
0,0.77314,0.8,0.25,0.2,2,1,4,4,20,0.25,0.2,2,13
1,0.92245,1,0.53333,0.53333,2,15,8,30,16,0.5,0.5,1,13
1,0.75455,0.8,0.14286,0.17857,2,1,7,5,28,0.2,0.25,2,13
1,0.59287,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,1,13
1,0.47664,0.66667,0.85714,0.57143,2,6,7,16,28,0.375,0.25,1,13
1,0.90535,0.5,0.85714,0.58333,1,7,6,14,24,0.5,0.25,1,13
1,0.62458,0.66667,0.5,0.75,1,3,6,6,8,0.5,0.75,2,13
1,0.91869,0.66667,0.5,0.33333,1,3,6,8,24,0.375,0.25,1,13
1,0.82884,0.8,0.7,0.875,2,10,7,16,14,0.625,0.5,1,13
0,0.55485,0.8,0.83333,0.66667,2,5,6,16,24,0.3125,0.25,2,13
0,0.48555,1,0.88889,0.88889,1,9,8,18,16,0.5,0.5,2,13
1,0.45484,0.5,0.33333,0.66667,1,3,1,12,8,0.25,0.125,1,13
1,0.52338,0.8,0.4,0.5,2,30,12,32,16,0.9375,0.75,1,13
1,0.50686,0.66667,0.66667,1,1,2,3,12,12,0.16667,0.25,2,13
1,0.53688,0.5,0.75,0.375,2,3,4,6,16,0.5,0.25,1,13
0,0.63226,0.5,0.5,1,2,8,4,32,32,0.25,0.125,2,13
0,0.3843,0.8,0.4,0.5,1,4,10,8,16,0.5,0.625,1,13
1,0.79262,0.66667,0.66667,1,2,6,9,12,12,0.5,0.75,2,13
1,0.54542,1,0.25,0.25,2,16,4,32,8,0.5,0.5,1,13
0,0.56838,1,0.28571,0.28571,1,2,7,8,28,0.25,0.25,2,13
1,0.46794,1,0.66667,0.66667,2,6,4,24,16,0.25,0.25,1,13
1,0.58419,0.8,0.375,0.46875,1,8,3,32,15,0.25,0.2,1,13
0,0.5041,0.66667,0.9375,0.625,1,15,16,20,32,0.75,0.5,2,13
1,0.46068,0.5,1,0.5,1,7,7,14,28,0.5,0.25,1,13
0,0.47024,0.66667,0.61905,0.92857,2,13,21,26,28,0.5,0.75,1,13
0,0.61064,0.5,0.8,0.4,2,4,5,8,20,0.5,0.25,2,13
1,0.47705,1,1,1,1,4,4,16,16,0.25,0.25,1,13
0,0.47404,0.8,0.71429,0.57143,1,7,5,14,8,0.5,0.625,1,13
1,0.97244,0.5,1,0.5,1,6,6,8,16,0.75,0.375,1,13
1,0.5071,0.8,0.5,0.625,1,30,15,32,20,0.9375,0.75,1,13
1,1.0502,0.66667,0.16667,0.25,1,4,24,8,32,0.5,0.75,2,13
1,1.1202,0.66667,0.6,0.4,1,5,3,20,8,0.25,0.375,2,13
1,0.88175,1,0.4,0.4,2,15,6,20,8,0.75,0.75,1,13
1,0.62779,1,0.375,0.375,2,24,9,32,12,0.75,0.75,1,13
1,0.79896,1,0.28571,0.28571,1,6,21,8,28,0.75,0.75,1,13
0,0.56174,0.66667,0.2,0.13333,2,1,5,4,30,0.25,0.16667,2,13
1,0.55259,0.5,0.55556,0.9,1,9,5,18,20,0.5,0.25,1,13
1,0.71886,0.5,0.75,0.375,1,4,3,32,12,0.125,0.25,2,13
1,0.65018,0.66667,0.095238,0.14286,1,2,21,4,28,0.5,0.75,2,13
1,0.71996,1,0.57143,0.57143,1,12,21,16,28,0.75,0.75,1,13
1,0.6002,0.5,0.85714,0.42857,1,6,7,12,28,0.5,0.25,1,13
1,0.68739,0.8,0.66667,0.83333,2,15,10,30,25,0.5,0.4,1,13
1,0.8452,0.66667,0.66667,0.44444,2,3,2,18,8,0.16667,0.25,2,13
0,0.76068,0.5,0.5,0.25,2,3,6,4,16,0.75,0.375,2,13
1,0.71346,0.8,0.4,0.5,2,12,30,16,32,0.75,0.9375,2,13
1,0.53501,0.5,0.66667,0.33333,1,6,9,8,24,0.75,0.375,1,13
1,0.45387,0.66667,0.33333,0.5,2,9,3,12,6,0.75,0.5,1,13
0,0.5647,0.66667,1,0.66667,2,12,12,24,16,0.5,0.75,1,13
0,0.61643,1,0.13333,0.13333,1,2,15,4,30,0.5,0.5,2,13
1,0.79528,0.66667,0.2,0.13333,2,15,3,30,4,0.5,0.75,2,13
0,1.3594,0.8,0.625,0.78125,1,5,8,25,32,0.2,0.25,1,13
1,0.65633,0.8,0.25,0.3125,2,2,8,10,32,0.2,0.25,2,13
0,0.67845,0.8,0.33333,0.26667,1,1,3,4,15,0.25,0.2,2,13
0,0.68965,0.5,0.83333,0.41667,2,6,5,24,10,0.25,0.5,1,13
0,0.50793,0.66667,0.75,0.5,1,12,16,16,32,0.75,0.5,2,13
0,0.49972,1,0.25,0.25,1,24,6,32,8,0.75,0.75,2,13
1,0.48521,0.66667,0.25,0.16667,1,4,1,24,4,0.16667,0.25,2,13
1,0.35575,1,0.75,0.75,2,9,12,12,16,0.75,0.75,1,13
1,0.49566,1,1,1,1,4,4,8,8,0.5,0.5,1,13
0,0.62024,0.8,1,0.8,2,15,15,20,25,0.75,0.6,2,13
0,0,1,0.875,0.875,1,8,7,16,14,0.5,0.5,0,13
1,0.86682,0.8,0.7,0.875,1,7,10,28,32,0.25,0.3125,2,13
1,0.79341,0.8,0.2,0.25,1,2,10,5,20,0.4,0.5,2,13
1,0.48851,0.8,0.4,0.5,1,10,4,32,16,0.3125,0.25,1,13
0,0.42522,0.8,0.5,0.4,2,5,10,10,25,0.5,0.4,2,13
1,0.65066,0.8,0.90909,0.72727,2,10,11,16,22,0.625,0.5,1,13
1,0.51927,0.5,0.076923,0.15385,2,13,1,26,4,0.5,0.25,1,13
0,0.84883,1,0.625,0.625,1,5,8,20,32,0.25,0.25,2,13
1,0.50612,0.66667,0.81818,0.54545,1,9,11,12,22,0.75,0.5,1,13
1,0.55287,1,0.83333,0.83333,1,15,18,20,24,0.75,0.75,1,13
1,0.47839,0.5,0.75,0.375,2,4,3,16,6,0.25,0.5,2,13
1,0.83782,0.5,0.25,0.5,1,2,8,16,32,0.125,0.25,2,13
1,0.86296,0.66667,0.6,0.4,1,3,5,8,20,0.375,0.25,1,13
0,0.91226,0.8,1,0.8,2,6,6,24,30,0.25,0.2,2,13
0,0.65394,0.8,0.6,0.75,1,12,20,24,32,0.5,0.625,1,13
1,0.43431,1,0.85714,0.85714,1,21,18,28,24,0.75,0.75,1,13
1,0.7767,1,0.16667,0.16667,2,3,18,4,24,0.75,0.75,1,13
