,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
832,E2 money,14,30,female,51,1126993,19,5,6,bank,1,41,1,no,0,-1,42,3,1,261
833,E2 money,14,30,female,52,1141271,87,3,7,bank,1,45,4,no,0,-1,51,6,0,0
834,E2 money,14,30,female,53,1156598,45,6,0,bust,-1,-42,-6,no,0,-1,-44,5,1,155
835,E2 money,14,30,female,54,1171733,31,5,5,bank,1,32,0,no,0,-1,34,5,1,270
836,E2 money,14,30,female,55,1188939,54,5,10,bank,1,33,5,no,0,-1,31,5,0,0
837,E2 money,14,30,female,56,1205274,43,5,4,bust,-1,-43,-1,no,0,-1,-53,4,0,0
838,E2 money,14,30,female,57,1220224,38,4,0,bust,-1,-53,-4,no,0,-1,-28,3,1,231
839,E2 money,14,30,female,58,1234616,77,3,11,bank,1,40,8,no,0,-1,41,3,0,0
840,E2 money,14,30,female,59,1246982,79,3,2,bust,-1,-46,-1,no,0,-1,-35,NA,NA,NA
841,E2 money,15,31,male,0,173058,11,4,5,bank,1,59,1,no,0,-1,0,3,0,0
842,E2 money,15,31,male,1,191810,14,3,2,bust,-1,-123,-1,no,0,-1,4,1,1,36
843,E2 money,15,31,male,2,227804,36,1,12,bank,1,144,11,no,0,-1,3,2,1,30
844,E2 money,15,31,male,3,244908,15,2,3,bank,1,63,1,no,0,-1,-7,1,1,57
845,E2 money,15,31,male,4,259100,57,1,6,bank,1,154,5,yes,1,1,-144,2,1,172
846,E2 money,15,31,male,5,274287,86,2,8,bank,1,167,6,yes,1,1,-145,2,0,0
847,E2 money,15,31,male,6,289800,93,2,1,bust,-1,-160,-1,no,0,-1,-2,2,0,0
848,E2 money,15,31,male,7,303302,74,2,0,bust,-1,-141,-2,no,0,-1,-2,1,1,95
849,E2 money,15,31,male,8,314510,95,1,3,bank,1,151,2,no,0,-1,-4,2,1,180
850,E2 money,15,31,male,9,327887,90,2,11,bank,1,185,9,yes,1,1,-179,4,1,376
851,E2 money,15,31,male,10,343849,94,4,7,bank,1,192,3,yes,1,1,-52,3,1,174
852,E2 money,15,31,male,11,356824,58,3,11,bank,1,200,8,no,0,-1,41,7,1,224
853,E2 money,15,31,male,12,372992,32,7,11,bank,1,194,4,yes,1,1,15,10,0,0
854,E2 money,15,31,male,13,392075,36,10,0,bust,-1,-58,-10,yes,1,1,-108,5,1,120
855,E2 money,15,31,male,14,406547,24,5,9,bank,1,142,4,no,0,-1,-12,8,0,0
856,E2 money,15,31,male,15,424674,11,8,6,bust,-1,-164,-2,no,0,-1,-7,3,1,117
857,E2 money,15,31,male,16,436955,39,3,6,bank,1,200,3,no,0,-1,3,3,1,114
858,E2 money,15,31,male,17,449611,38,3,10,bank,1,165,7,no,0,-1,-11,3,1,225
859,E2 money,15,31,male,18,461836,75,3,11,bank,1,200,8,no,0,-1,-6,7,1,70
860,E2 money,15,31,male,19,477020,10,7,11,bank,1,200,4,yes,1,1,-50,5,1,85
861,E2 money,15,31,male,20,491757,17,5,8,bank,1,144,3,no,0,-1,-1,4,1,184
862,E2 money,15,31,male,21,505749,46,4,11,bank,1,187,7,yes,1,1,-177,10,0,0
863,E2 money,15,31,male,22,523223,6,10,6,bust,-1,-110,-4,no,0,-1,-18,4,0,0
864,E2 money,15,31,male,23,536064,48,4,2,bust,-1,-103,-2,no,0,-1,-15,3,0,0
865,E2 money,15,31,male,24,548015,60,3,2,bust,-1,-166,-1,no,0,-1,-32,3,1,108
866,E2 money,15,31,male,25,559647,36,3,11,bank,1,126,8,no,0,-1,-2,4,1,268
867,E2 money,15,31,male,26,576489,67,4,5,bank,1,200,1,yes,1,1,123,3,0,0
868,E2 money,15,31,male,27,588761,55,3,0,bust,-1,-117,-3,no,0,-1,-8,3,1,186
869,E2 money,15,31,male,28,600560,62,3,6,bank,1,200,3,no,0,-1,-3,7,0,0
870,E2 money,15,31,male,29,616705,23,7,2,bust,-1,-113,-5,yes,1,1,-69,3,0,0
871,E2 money,15,31,male,30,629177,88,3,2,bust,-1,-137,-1,no,0,-1,-15,2,1,146
872,E2 money,15,31,male,31,640300,73,2,10,bank,1,200,8,yes,1,1,-107,4,1,332
873,E2 money,15,31,male,32,661548,83,4,9,bank,1,200,5,yes,1,1,-80,5,1,385
874,E2 money,15,31,male,33,674348,77,5,10,bank,1,200,5,yes,1,1,-126,7,0,0
875,E2 money,15,31,male,34,688651,69,7,4,bust,-1,-137,-3,yes,1,1,-121,3,0,0
876,E2 money,15,31,male,35,774903,62,3,1,bust,-1,-161,-2,no,0,-1,-6,4,1,92
877,E2 money,15,31,male,36,787159,23,4,12,bank,1,200,8,no,0,-1,-6,5,0,0
878,E2 money,15,31,male,37,809719,53,5,2,bust,-1,-140,-3,no,0,-1,-11,10,0,0
879,E2 money,15,31,male,38,829832,44,10,1,bust,-1,-133,-9,yes,1,1,-141,5,1,20
880,E2 money,15,31,male,39,845120,4,5,11,bank,1,52,6,no,0,-1,-16,3,0,0
881,E2 money,15,31,male,40,858081,48,3,1,bust,-1,-53,-2,no,0,-1,-4,4,1,76
882,E2 money,15,31,male,41,871128,19,4,5,bank,1,48,1,no,0,-1,-3,3,1,246
883,E2 money,15,31,male,42,884584,82,3,3,bank,1,118,0,no,0,-1,-11,3,0,0
884,E2 money,15,31,male,43,899751,89,3,2,bust,-1,-107,-1,no,0,-1,-8,3,1,189
885,E2 money,15,31,male,44,911104,63,3,6,bank,1,50,3,no,0,-1,-8,3,1,294
886,E2 money,15,31,male,45,924431,98,3,8,bank,1,81,5,yes,1,1,-177,4,1,192
887,E2 money,15,31,male,46,937041,48,4,10,bank,1,46,6,no,0,-1,-16,4,1,168
888,E2 money,15,31,male,47,949920,42,4,5,bank,1,49,1,no,0,-1,-2,5,1,115
889,E2 money,15,31,male,48,963696,23,5,7,bank,1,80,2,no,0,-1,-12,3,1,213
890,E2 money,15,31,male,49,975328,71,3,10,bank,1,74,7,no,0,-1,-8,4,0,0
891,E2 money,15,31,male,50,987335,38,4,2,bust,-1,-92,-2,no,0,-1,-14,4,1,124
892,E2 money,15,31,male,51,999200,31,4,9,bank,1,50,5,no,0,-1,-8,4,0,0
893,E2 money,15,31,male,52,1013232,40,4,2,bust,-1,-89,-2,no,0,-1,-12,3,1,108
894,E2 money,15,31,male,53,1024472,36,3,6,bank,1,51,3,yes,1,1,-87,3,1,66
895,E2 money,15,31,male,54,1036879,22,3,4,bank,1,34,1,no,0,-1,-8,3,0,0
896,E2 money,15,31,male,55,1047864,27,3,0,bust,-1,-79,-3,no,0,-1,-12,3,0,0
897,E2 money,15,31,male,56,1060284,90,3,1,bust,-1,-152,-2,no,0,-1,-17,2,0,0
898,E2 money,15,31,male,57,1072395,43,2,1,bust,-1,-92,-1,no,0,-1,-13,3,0,0
899,E2 money,15,31,male,58,1088579,76,3,2,bust,-1,-115,-1,no,0,-1,-25,1,1,88
900,E2 money,15,31,male,59,1098931,88,1,12,bank,1,25,11,no,0,-1,-14,NA,NA,NA
901,E2 money,16,"30
30",female,0,210876,85,2,4,bank,1,157,2,yes,1,1,-31,7,1,56
902,E2 money,16,"30
30",female,1,313220,8,7,11,bank,1,193,4,no,0,-1,-9,3,1,249
903,E2 money,16,"30
30",female,2,337167,83,3,3,bank,1,77,0,yes,1,1,200,3,1,186
904,E2 money,16,"30
30",female,3,355245,62,3,9,bank,1,200,6,no,0,-1,7,2,1,176
905,E2 money,16,"30
30",female,4,372926,88,2,7,bank,1,90,5,yes,1,1,-113,5,0,0
906,E2 money,16,"30
30",female,5,394383,53,5,1,bust,-1,-162,-4,no,0,-1,-100,4,0,0
907,E2 money,16,"30
30",female,6,412645,48,4,2,bust,-1,-200,-2,no,0,-1,-200,1,1,95
908,E2 money,16,"30
30",female,7,431770,95,1,12,bank,1,200,11,yes,1,1,-200,2,1,184
909,E2 money,16,"30
30",female,8,449671,92,2,6,bank,1,200,4,no,0,-1,31,7,1,189
910,E2 money,16,"30
30",female,9,467762,27,7,10,bank,1,200,3,no,0,-1,126,5,1,350
911,E2 money,16,"30
30",female,10,486233,70,5,9,bank,1,200,4,no,0,-1,46,5,1,355
912,E2 money,16,"30
30",female,11,503241,71,5,6,bank,1,166,1,no,0,-1,9,5,1,370
913,E2 money,16,"30
30",female,12,525038,74,5,9,bank,1,200,4,no,0,-1,57,8,1,304
914,E2 money,16,"30
30",female,13,546477,38,8,10,bank,1,200,2,no,0,-1,97,10,0,0
915,E2 money,16,"30
30",female,14,570965,25,10,6,bust,-1,-105,-4,no,0,-1,8,5,1,160
916,E2 money,16,"30
30",female,15,586534,32,5,12,bank,1,162,7,no,0,-1,23,12,0,0
917,E2 money,16,"30
30",female,16,606727,8,12,8,bust,-1,44,-4,no,0,-1,7,5,0,0
918,E2 money,16,"30
30",female,17,622425,43,5,1,bust,-1,-102,-4,no,0,-1,5,10,1,150
919,E2 money,16,"30
30",female,18,650884,15,10,11,bank,1,161,1,no,0,-1,200,6,0,0
920,E2 money,16,"30
30",female,19,708519,26,6,1,bust,-1,-56,-5,no,0,-1,10,12,0,0
921,E2 money,16,"30
30",female,20,733984,2,12,10,bust,-1,95,-2,no,0,-1,3,6,0,0
922,E2 money,16,"30
30",female,21,750885,18,6,1,bust,-1,-82,-5,no,0,-1,4,5,1,135
923,E2 money,16,"30
30",female,22,768524,27,5,10,bank,1,124,5,no,0,-1,4,5,1,310
924,E2 money,16,"30
30",female,23,784185,62,5,6,bank,1,103,1,no,0,-1,7,12,0,0
925,E2 money,16,"30
30",female,24,804335,4,12,11,bust,-1,31,-1,no,0,-1,15,3,1,252
926,E2 money,16,"30
30",female,25,820127,84,3,9,bank,1,82,6,yes,1,1,-60,6,1,174
927,E2 money,16,"30
30",female,26,882386,29,6,7,bank,1,26,1,no,0,-1,6,5,0,0
928,E2 money,16,"30
30",female,27,912940,40,5,3,bust,-1,-75,-2,no,0,-1,1,8,1,96
929,E2 money,16,"30
30",female,28,954577,12,8,9,bank,1,132,1,no,0,-1,5,3,1,282
930,E2 money,16,"30
30",female,29,972692,94,3,8,bank,1,150,5,yes,1,1,-69,11,1,66
931,E2 money,16,"30
30",female,30,1012996,6,11,12,bank,1,97,1,no,0,-1,1,4,1,208
932,E2 money,16,"30
30",female,31,1063746,52,4,12,bank,1,110,8,no,0,-1,5,12,0,0
933,E2 money,16,"30
30",female,32,1092157,1,12,10,bust,-1,200,-2,no,0,-1,200,7,0,0
934,E2 money,16,"30
30",female,33,1167203,22,7,2,bust,-1,52,-5,no,0,-1,8,4,0,0
935,E2 money,16,"30
30",female,34,1188227,63,4,3,bust,-1,-72,-1,no,0,-1,8,12,0,0
936,E2 money,16,"30
30",female,35,1208679,2,12,5,bust,-1,44,-7,no,0,-1,2,3,1,183
937,E2 money,16,"30
30",female,36,1223472,61,3,3,bank,1,103,0,no,0,-1,8,3,1,261
938,E2 money,16,"30
30",female,37,1240075,87,3,6,bank,1,154,3,yes,1,1,7,2,1,198
939,E2 money,16,"30
30",female,38,1340928,99,2,3,bank,1,59,1,yes,1,1,161,3,1,300
940,E2 money,16,"30
30",female,39,1362506,100,3,7,bank,1,59,4,yes,1,1,31,6,1,180
941,E2 money,16,"30
30",female,40,1393474,30,6,7,bank,1,71,1,no,0,-1,6,3,0,0
942,E2 money,16,"30
30",female,41,1411799,82,3,0,bust,-1,-55,-3,no,0,-1,5,3,1,282
943,E2 money,16,"30
30",female,42,1445989,94,3,7,bank,1,136,4,yes,1,1,-34,5,1,360
944,E2 money,16,"30
30",female,43,1535636,72,5,9,bank,1,125,4,yes,1,1,5,3,0,0
945,E2 money,16,"30
30",female,44,1572712,92,3,2,bust,-1,-55,-1,no,0,-1,10,8,0,0
946,E2 money,16,"30
30",female,45,1591633,13,8,1,bust,-1,-43,-7,no,0,-1,8,4,0,0
947,E2 money,16,"30
30",female,46,1607029,77,4,3,bust,-1,-91,-1,no,0,-1,4,10,0,0
948,E2 money,16,"30
30",female,47,1626034,5,10,9,bust,-1,18,-1,no,0,-1,7,2,1,186
949,E2 money,16,"30
30",female,48,1638548,93,2,3,bank,1,67,1,no,0,-1,7,3,1,276
950,E2 money,16,"30
30",female,49,1653954,92,3,11,bank,1,138,8,no,0,-1,5,6,0,0
951,E2 money,16,"30
30",female,50,1669332,44,6,1,bust,-1,-87,-5,no,0,-1,0,4,1,224
952,E2 money,16,"30
30",female,51,1685662,56,4,5,bank,1,188,1,no,0,-1,2,3,1,279
953,E2 money,16,"30
30",female,52,1701293,93,3,7,bank,1,200,4,no,0,-1,12,4,1,304
954,E2 money,16,"30
30",female,53,1715208,76,4,7,bank,1,169,3,no,0,-1,4,4,1,260
955,E2 money,16,"30
30",female,54,1729612,65,4,12,bank,1,155,8,no,0,-1,2,6,0,0
956,E2 money,16,"30
30",female,55,1744526,46,6,4,bust,-1,-56,-2,no,0,-1,2,4,1,272
957,E2 money,16,"30
30",female,56,1757820,68,4,12,bank,1,123,8,no,0,-1,2,3,1,276
958,E2 money,16,"30
30",female,57,1772048,92,3,5,bank,1,148,2,no,0,-1,2,6,1,336
959,E2 money,16,"30
30",female,58,1788189,56,6,10,bank,1,151,4,no,0,-1,5,8,1,192
960,E2 money,16,"30
30",female,59,1816076,24,8,8,bank,1,110,0,no,0,-1,13,NA,NA,NA
961,E2 money,17,28,male,0,212636,14,3,7,bank,1,104,4,no,0,-1,-4,2,1,198
962,E2 money,17,28,male,1,231633,99,2,6,bank,1,98,4,yes,1,1,-68,2,1,122
963,E2 money,17,28,male,2,251596,61,2,5,bank,1,77,3,no,0,-1,-9,8,0,0
964,E2 money,17,28,male,3,276096,9,8,1,bust,-1,-45,-7,yes,1,1,71,5,1,25
965,E2 money,17,28,male,4,299203,5,5,12,bank,1,72,7,no,0,-1,-22,3,1,156
966,E2 money,17,28,male,5,317795,52,3,12,bank,1,170,9,yes,1,1,-116,8,1,8
967,E2 money,17,28,male,6,338581,1,8,11,bank,1,115,3,no,0,-1,-4,3,1,153
968,E2 money,17,28,male,7,360037,51,3,4,bank,1,180,1,yes,1,1,82,4,1,116
969,E2 money,17,28,male,8,378746,29,4,12,bank,1,136,8,no,0,-1,-87,3,1,294
970,E2 money,17,28,male,9,401340,98,3,7,bank,1,183,4,yes,1,1,-64,4,1,160
971,E2 money,17,28,male,10,418450,40,4,8,bank,1,120,4,no,0,-1,-12,8,0,0
972,E2 money,17,28,male,11,440444,56,8,1,bust,-1,-88,-7,yes,1,1,148,3,1,273
973,E2 money,17,28,male,12,455003,91,3,7,bank,1,112,4,no,0,-1,-3,4,0,0
974,E2 money,17,28,male,13,474539,97,4,3,bust,-1,-97,-1,yes,1,1,-166,4,0,0
975,E2 money,17,28,male,14,489025,69,4,1,bust,-1,-110,-3,yes,1,1,100,8,0,0
976,E2 money,17,28,male,15,510452,3,8,7,bust,-1,-102,-1,no,0,-1,-5,2,1,84
977,E2 money,17,28,male,16,522512,42,2,3,bank,1,24,1,no,0,-1,-8,3,1,207
978,E2 money,17,28,male,17,536493,69,3,6,bank,1,82,3,no,0,-1,-9,5,1,295
979,E2 money,17,28,male,18,552378,59,5,10,bank,1,197,5,yes,1,1,-103,5,1,65
980,E2 money,17,28,male,19,569066,13,5,7,bank,1,94,2,no,0,-1,-3,3,1,99
981,E2 money,17,28,male,20,587643,33,3,12,bank,1,50,9,no,0,-1,-4,5,0,0
982,E2 money,17,28,male,21,603418,29,5,3,bust,-1,-70,-2,no,0,-1,-8,8,1,64
983,E2 money,17,28,male,22,621499,8,8,9,bank,1,140,1,no,0,-1,-4,5,1,25
984,E2 money,17,28,male,23,638406,5,5,6,bank,1,41,1,no,0,-1,-4,12,0,0
985,E2 money,17,28,male,24,660718,1,12,10,bust,-1,-18,-2,no,0,-1,-8,4,1,160
986,E2 money,17,28,male,25,676324,40,4,11,bank,1,53,7,yes,1,1,-94,5,0,0
987,E2 money,17,28,male,26,696661,46,5,3,bust,-1,-44,-2,no,0,-1,-11,6,1,348
988,E2 money,17,28,male,27,714886,58,6,11,bank,1,196,5,yes,1,1,-96,5,1,380
989,E2 money,17,28,male,28,733687,76,5,10,bank,1,200,5,yes,1,1,-103,5,0,0
990,E2 money,17,28,male,29,748748,9,5,4,bust,-1,-34,-1,no,0,-1,-5,4,1,144
991,E2 money,17,28,male,30,764502,36,4,5,bank,1,82,1,no,0,-1,-4,8,1,192
992,E2 money,17,28,male,31,785260,24,8,10,bank,1,196,2,yes,1,1,-7,5,1,105
993,E2 money,17,28,male,32,800521,21,5,10,bank,1,68,5,no,0,-1,-4,3,0,0
994,E2 money,17,28,male,33,823164,76,3,2,bust,-1,-48,-1,yes,1,1,-74,7,0,0
995,E2 money,17,28,male,34,839514,7,7,4,bust,-1,-76,-3,no,0,-1,-9,6,1,324
996,E2 money,17,28,male,35,855442,54,6,11,bank,1,200,5,no,0,-1,-7,4,1,320
997,E2 money,17,28,male,36,870046,80,4,8,bank,1,200,4,yes,1,1,-100,7,1,602
998,E2 money,17,28,male,37,886612,86,7,11,bank,1,200,4,yes,1,1,-36,2,1,154
999,E2 money,17,28,male,38,903521,77,2,8,bank,1,104,6,yes,1,1,-159,8,0,0
1000,E2 money,17,28,male,39,919485,32,8,1,bust,-1,-100,-7,yes,1,1,121,5,1,360
1001,E2 money,17,28,male,40,935041,72,5,8,bank,1,200,3,no,0,-1,-12,6,0,0
1002,E2 money,17,28,male,41,954920,15,6,3,bust,-1,-39,-3,no,0,-1,-8,3,1,300
1003,E2 money,17,28,male,42,969227,100,3,4,bank,1,117,1,no,0,-1,-15,6,1,486
1004,E2 money,17,28,male,43,984285,81,6,7,bank,1,200,1,yes,1,1,68,4,1,268
1005,E2 money,17,28,male,44,996775,67,4,5,bank,1,120,1,no,0,-1,-12,8,0,0
1006,E2 money,17,28,male,45,1013905,7,8,1,bust,-1,-42,-7,no,0,-1,-4,7,1,623
1007,E2 money,17,28,male,46,1031058,89,7,7,bank,1,200,0,yes,1,1,200,12,0,0
1008,E2 money,17,28,male,47,1062672,3,12,9,bust,-1,-8,-3,no,0,-1,-9,5,0,0
1009,E2 money,17,28,male,48,1078939,33,5,1,bust,-1,-68,-4,no,0,-1,-4,5,1,430
1010,E2 money,17,28,male,49,1095612,86,5,9,bank,1,200,4,yes,1,1,-79,8,1,464
1011,E2 money,17,28,male,50,1112111,58,8,12,bank,1,200,4,yes,1,1,-100,7,1,693
1012,E2 money,17,28,male,51,1128783,99,7,10,bank,1,200,3,yes,1,1,-28,4,0,0
1013,E2 money,17,28,male,52,1143624,62,4,3,bust,-1,-150,-1,yes,1,1,-42,5,1,400
1014,E2 money,17,28,male,53,1159962,80,5,5,bank,1,200,0,no,0,-1,-7,8,0,0
1015,E2 money,17,28,male,54,1177138,34,8,7,bust,-1,-115,-1,yes,1,1,-148,7,0,0
1016,E2 money,17,28,male,55,1191409,7,7,4,bust,-1,-58,-3,no,0,-1,-55,12,0,0
1017,E2 money,17,28,male,56,1210613,1,12,4,bust,-1,-12,-8,no,0,-1,-12,5,1,300
1018,E2 money,17,28,male,57,1225837,60,5,10,bank,1,200,5,no,0,-1,-4,4,1,336
1019,E2 money,17,28,male,58,1241516,84,4,12,bank,1,200,8,yes,1,1,-200,10,0,0
1020,E2 money,17,28,male,59,1262014,88,10,7,bust,-1,-200,-3,yes,1,1,-128,NA,NA,NA
1021,E2 money,18,34,male,0,214444,58,6,12,bank,1,154,6,no,0,-1,88,7,1,490
1022,E2 money,18,34,male,1,236140,70,7,8,bank,1,113,1,no,0,-1,100,4,1,88
1023,E2 money,18,34,male,2,250700,22,4,7,bank,1,108,3,no,0,-1,84,8,0,0
1024,E2 money,18,34,male,3,270296,88,8,1,bust,-1,-117,-7,no,0,-1,-89,6,0,0
1025,E2 money,18,34,male,4,286520,81,6,3,bust,-1,-56,-3,no,0,-1,-46,5,1,410
1026,E2 money,18,34,male,5,305000,82,5,9,bank,1,124,4,no,0,-1,112,8,0,0
1027,E2 money,18,34,male,6,322150,53,8,5,bust,-1,-111,-3,no,0,-1,-52,8,0,0
1028,E2 money,18,34,male,7,338166,98,8,4,bust,-1,-75,-4,no,0,-1,-84,10,0,0
1029,E2 money,18,34,male,8,365109,73,10,9,bust,-1,-53,-1,no,0,-1,-63,9,0,0
1030,E2 money,18,34,male,9,382865,100,9,7,bust,-1,-92,-2,yes,1,1,52,6,0,0
1031,E2 money,18,34,male,10,398417,54,6,5,bust,-1,-71,-1,no,0,-1,-70,4,1,180
1032,E2 money,18,34,male,11,413201,45,4,8,bank,1,109,4,no,0,-1,70,4,1,184
1033,E2 money,18,34,male,12,427969,46,4,11,bank,1,79,7,no,0,-1,51,4,1,260
1034,E2 money,18,34,male,13,440462,65,4,8,bank,1,101,4,no,0,-1,76,4,1,376
1035,E2 money,18,34,male,14,453901,94,4,12,bank,1,92,8,no,0,-1,75,4,1,308
1036,E2 money,18,34,male,15,468398,77,4,11,bank,1,83,7,no,0,-1,80,4,1,344
1037,E2 money,18,34,male,16,484542,86,4,10,bank,1,77,6,no,0,-1,76,4,1,336
1038,E2 money,18,34,male,17,497418,84,4,6,bank,1,128,2,no,0,-1,125,4,0,0
1039,E2 money,18,34,male,18,512314,32,4,2,bust,-1,-34,-2,no,0,-1,-48,4,0,0
1040,E2 money,18,34,male,19,525497,29,4,0,bust,-1,-45,-4,no,0,-1,-31,2,1,40
1041,E2 money,18,34,male,20,537914,20,2,8,bank,1,39,6,no,0,-1,29,3,1,144
1042,E2 money,18,34,male,21,550762,48,3,7,bank,1,66,4,no,0,-1,38,4,0,0
1043,E2 money,18,34,male,22,566103,79,4,2,bust,-1,-35,-2,no,0,-1,-64,10,1,170
1044,E2 money,18,34,male,23,584199,17,10,10,bank,1,160,0,no,0,-1,-50,5,0,0
1045,E2 money,18,34,male,24,598056,63,5,2,bust,-1,-102,-3,no,0,-1,-24,6,1,216
1046,E2 money,18,34,male,25,612375,36,6,10,bank,1,101,4,no,0,-1,67,5,1,175
1047,E2 money,18,34,male,26,625972,35,5,10,bank,1,137,5,no,0,-1,42,4,1,280
1048,E2 money,18,34,male,27,640324,70,4,9,bank,1,110,5,no,0,-1,31,6,1,312
1049,E2 money,18,34,male,28,655988,52,6,9,bank,1,115,3,yes,1,1,-26,6,0,0
1050,E2 money,18,34,male,29,676264,30,6,5,bust,-1,-34,-1,no,0,-1,0,6,1,342
1051,E2 money,18,34,male,30,691632,57,6,10,bank,1,131,4,no,0,-1,0,6,0,0
1052,E2 money,18,34,male,31,705904,18,6,0,bust,-1,-48,-6,no,0,-1,0,5,0,0
1053,E2 money,18,34,male,32,719312,54,5,4,bust,-1,-24,-1,no,0,-1,-29,6,1,390
1054,E2 money,18,34,male,33,733522,65,6,9,bank,1,141,3,no,0,-1,44,7,1,532
1055,E2 money,18,34,male,34,754932,76,7,8,bank,1,156,1,no,0,-1,65,5,1,65
1056,E2 money,18,34,male,35,771186,13,5,11,bank,1,59,6,no,0,-1,45,5,0,0
1057,E2 money,18,34,male,36,784547,50,5,2,bust,-1,-30,-3,no,0,-1,0,7,1,196
1058,E2 money,18,34,male,37,798594,28,7,10,bank,1,88,3,no,0,-1,35,8,1,200
1059,E2 money,18,34,male,38,813874,25,8,12,bank,1,71,4,no,0,-1,24,10,0,0
1060,E2 money,18,34,male,39,832066,20,10,1,bust,-1,-33,-9,yes,1,1,75,6,1,354
1061,E2 money,18,34,male,40,846034,59,6,8,bank,1,99,2,no,0,-1,49,6,0,0
1062,E2 money,18,34,male,41,859553,60,6,1,bust,-1,-55,-5,no,0,-1,43,6,1,564
1063,E2 money,18,34,male,42,875297,94,6,9,bank,1,172,3,yes,1,1,-64,3,1,165
1064,E2 money,18,34,male,43,890449,55,3,9,bank,1,103,6,no,0,-1,0,5,1,310
1065,E2 money,18,34,male,44,907041,62,5,7,bank,1,137,2,yes,1,1,6,8,0,0
1066,E2 money,18,34,male,45,922399,92,8,0,bust,-1,-22,-8,no,0,-1,0,6,1,318
1067,E2 money,18,34,male,46,938847,53,6,11,bank,1,99,5,no,0,-1,0,7,1,350
1068,E2 money,18,34,male,47,953039,50,7,10,bank,1,94,3,yes,1,1,-26,5,0,0
1069,E2 money,18,34,male,48,966960,41,5,2,bust,-1,-42,-3,no,0,-1,0,6,1,372
1070,E2 money,18,34,male,49,981407,62,6,11,bank,1,142,5,no,0,-1,24,9,0,0
1071,E2 money,18,34,male,50,1000751,89,9,0,bust,-1,-54,-9,no,0,-1,0,3,0,0
1072,E2 money,18,34,male,51,1016287,3,3,1,bust,-1,60,-2,no,0,-1,0,12,0,0
1073,E2 money,18,34,male,52,1036874,57,12,5,bust,-1,-64,-7,yes,1,1,0,9,0,0
1074,E2 money,18,34,male,53,1051322,85,9,3,bust,-1,-44,-6,yes,1,1,0,6,0,0
1075,E2 money,18,34,male,54,1064329,63,6,0,bust,-1,-31,-6,no,0,-1,0,6,0,0
1076,E2 money,18,34,male,55,1077657,57,6,3,bust,-1,-24,-3,no,0,-1,0,6,0,0
1077,E2 money,18,34,male,56,1091689,89,6,1,bust,-1,-41,-5,no,0,-1,0,12,0,0
1078,E2 money,18,34,male,57,1110994,13,12,6,bust,-1,-64,-6,no,0,-1,0,7,1,231
1079,E2 money,18,34,male,58,1126482,33,7,7,bank,1,93,0,no,0,-1,0,6,0,0
1080,E2 money,18,34,male,59,1140882,16,6,3,bust,-1,-54,-3,no,0,-1,0,NA,NA,NA
1081,E2 money,19,32,female,0,250848,4,3,1,bust,-1,-73,-2,no,0,-1,-5,3,1,144
1082,E2 money,19,32,female,1,276720,48,3,11,bank,1,121,8,no,0,-1,5,4,1,140
1083,E2 money,19,32,female,2,303624,35,4,6,bank,1,128,2,no,0,-1,1,2,1,148
1084,E2 money,19,32,female,3,325008,74,2,9,bank,1,124,7,no,0,-1,1,5,1,295
1085,E2 money,19,32,female,4,349432,59,5,9,bank,1,130,4,no,0,-1,1,5,0,0
1086,E2 money,19,32,female,5,378808,98,5,0,bust,-1,-43,-5,no,0,-1,-2,6,1,144
1087,E2 money,19,32,female,6,405481,24,6,12,bank,1,103,6,no,0,-1,3,3,1,288
1088,E2 money,19,32,female,7,425184,96,3,12,bank,1,97,9,no,0,-1,1,5,1,465
1089,E2 money,19,32,female,8,450935,93,5,6,bank,1,147,1,no,0,-1,3,4,1,160
1090,E2 money,19,32,female,9,476384,40,4,11,bank,1,80,7,no,0,-1,3,8,1,280
1091,E2 money,19,32,female,10,502471,35,8,9,bank,1,134,1,no,0,-1,0,4,0,0
1092,E2 money,19,32,female,11,525192,93,4,3,bust,-1,-44,-1,no,0,-1,2,6,1,282
1093,E2 money,19,32,female,12,545808,47,6,9,bank,1,87,3,no,0,-1,1,5,0,0
1094,E2 money,19,32,female,13,565536,64,5,4,bust,-1,-39,-1,no,0,-1,0,2,1,186
1095,E2 money,19,32,female,14,584872,93,2,7,bank,1,65,5,no,0,-1,2,10,1,80
1096,E2 money,19,32,female,15,610792,8,10,11,bank,1,75,1,no,0,-1,2,3,1,258
1097,E2 money,19,32,female,16,634000,86,3,11,bank,1,69,8,no,0,-1,5,5,0,0
1098,E2 money,19,32,female,17,653912,30,5,0,bust,-1,-19,-5,no,0,-1,3,4,0,0
1099,E2 money,19,32,female,18,673439,30,4,2,bust,-1,-39,-2,no,0,-1,-7,3,1,96
1100,E2 money,19,32,female,19,692096,32,3,12,bank,1,28,9,no,0,-1,1,4,1,52
1101,E2 money,19,32,female,20,711048,13,4,5,bank,1,21,1,no,0,-1,2,4,0,0
1102,E2 money,19,32,female,21,728400,19,4,1,bust,-1,-26,-3,no,0,-1,-1,10,0,0
1103,E2 money,19,32,female,22,755920,4,10,0,bust,-1,-34,-10,no,0,-1,-1,5,0,0
