,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
1247,E4 effort with bonus,21,38,female,46,1194825,36,3,10,bank,1,55,7,no,0,-1,21,4,0,0
1248,E4 effort with bonus,21,38,female,47,1209988,17,4,0,bust,-1,-19,-4,no,0,-1,0,3,1,90
1249,E4 effort with bonus,21,38,female,48,1229148,30,3,9,bank,1,37,6,no,0,-1,11,2,0,0
1250,E4 effort with bonus,21,38,female,49,1248307,78,2,0,bust,-1,-34,-2,no,0,-1,-21,4,1,80
1251,E4 effort with bonus,21,38,female,50,1332092,20,4,4,bank,1,43,0,no,0,-1,9,3,1,57
1252,E4 effort with bonus,21,38,female,51,1345619,19,3,12,bank,1,15,9,no,0,-1,-1,2,1,160
1253,E4 effort with bonus,21,38,female,52,1367268,80,2,11,bank,1,48,9,no,0,-1,20,4,1,144
1254,E4 effort with bonus,21,38,female,53,1382703,36,4,9,bank,1,84,5,no,0,-1,21,2,0,0
1255,E4 effort with bonus,21,38,female,54,1414254,59,2,1,bust,-1,-12,-1,no,0,-1,-14,2,0,0
1256,E4 effort with bonus,21,38,female,55,1431876,35,2,0,bust,-1,-41,-2,no,0,-1,-19,8,0,0
1257,E4 effort with bonus,21,38,female,56,1453266,3,8,0,bust,-1,-34,-8,no,0,-1,-16,1,1,90
1258,E4 effort with bonus,21,38,female,57,1479379,90,1,4,bank,1,13,3,no,0,-1,8,5,1,15
1259,E4 effort with bonus,21,38,female,58,1494967,3,5,8,bank,1,10,3,no,0,-1,23,6,1,540
1260,E4 effort with bonus,21,38,female,59,1512165,90,6,7,bank,1,200,1,no,0,-1,47,NA,NA,NA
1261,E4 effort with bonus,22,34,male,0,277650,14,6,3,bust,-1,-102,-3,no,0,-1,0,4,1,336
1262,E4 effort with bonus,22,34,male,1,325710,84,4,10,bank,1,72,6,yes,1,1,-19,5,1,325
1263,E4 effort with bonus,22,34,male,2,345486,65,5,7,bank,1,94,2,yes,1,1,0,5,1,345
1264,E4 effort with bonus,22,34,male,3,437702,69,5,6,bank,1,40,1,no,0,-1,24,6,0,0
1265,E4 effort with bonus,22,34,male,4,471838,26,6,5,bust,-1,-90,-1,no,0,-1,0,8,0,0
1266,E4 effort with bonus,22,34,male,5,497341,1,8,2,bust,-1,-15,-6,no,0,-1,0,6,1,156
1267,E4 effort with bonus,22,34,male,6,517251,26,6,10,bank,1,40,4,yes,1,1,-9,9,1,27
1268,E4 effort with bonus,22,34,male,7,619417,3,9,10,bank,1,1,1,no,0,-1,5,5,0,0
1269,E4 effort with bonus,22,34,male,8,642304,73,5,1,bust,-1,-110,-4,no,0,-1,-4,6,1,120
1270,E4 effort with bonus,22,34,male,9,676837,20,6,8,bank,1,31,2,no,0,-1,2,11,0,0
1271,E4 effort with bonus,22,34,male,10,716742,1,11,5,bust,-1,-18,-6,no,0,-1,-2,9,1,9
1272,E4 effort with bonus,22,34,male,11,736192,1,9,9,bank,1,7,0,no,0,-1,-2,5,1,455
1273,E4 effort with bonus,22,34,male,12,757196,91,5,11,bank,1,60,6,yes,1,1,-50,6,0,0
1274,E4 effort with bonus,22,34,male,13,778812,79,6,4,bust,-1,-50,-2,no,0,-1,-14,5,0,0
1275,E4 effort with bonus,22,34,male,14,804247,98,5,4,bust,-1,-154,-1,yes,1,1,12,7,0,0
1276,E4 effort with bonus,22,34,male,15,823483,23,7,4,bust,-1,-81,-3,no,0,-1,-21,5,0,0
1277,E4 effort with bonus,22,34,male,16,845070,72,5,3,bust,-1,-167,-2,yes,1,1,26,6,1,240
1278,E4 effort with bonus,22,34,male,17,885824,40,6,7,bank,1,37,1,no,0,-1,0,6,0,0
1279,E4 effort with bonus,22,34,male,18,921804,26,6,0,bust,-1,-57,-6,no,0,-1,1,7,1,7
1280,E4 effort with bonus,22,34,male,19,942401,1,7,12,bank,1,21,5,no,0,-1,1,5,0,0
1281,E4 effort with bonus,22,34,male,20,1009899,66,5,3,bust,-1,-88,-2,no,0,-1,0,5,0,0
1282,E4 effort with bonus,22,34,male,21,1029763,44,5,2,bust,-1,-86,-3,no,0,-1,-67,4,1,248
1283,E4 effort with bonus,22,34,male,22,1046473,62,4,12,bank,1,23,8,yes,1,1,-56,5,0,0
1284,E4 effort with bonus,22,34,male,23,1066102,78,5,3,bust,-1,-131,-2,yes,1,1,-8,5,1,295
1285,E4 effort with bonus,22,34,male,24,1083447,59,5,5,bank,1,30,0,yes,1,1,44,6,1,378
1286,E4 effort with bonus,22,34,male,25,1123312,63,6,12,bank,1,36,6,try harder,1,NA,-42,5,1,250
1287,E4 effort with bonus,22,34,male,26,1172521,50,5,11,bank,1,43,6,yes,1,1,-27,5,0,0
1288,E4 effort with bonus,22,34,male,27,1195836,61,5,0,bust,-1,-105,-5,yes,1,1,86,5,1,415
1289,E4 effort with bonus,22,34,male,28,1217707,83,5,8,bank,1,74,3,try harder,1,NA,-26,7,0,0
1290,E4 effort with bonus,22,34,male,29,1235066,6,7,3,bust,-1,-22,-4,no,0,-1,-4,5,0,0
1291,E4 effort with bonus,22,34,male,30,1251786,52,5,0,bust,-1,-67,-5,no,0,-1,-4,5,1,495
1292,E4 effort with bonus,22,34,male,31,1268212,99,5,12,bank,1,58,7,yes,1,1,-65,5,0,0
1293,E4 effort with bonus,22,34,male,32,1286043,84,5,1,bust,-1,-77,-4,no,0,-1,-1,5,0,0
1294,E4 effort with bonus,22,34,male,33,1302933,62,5,2,bust,-1,-86,-3,no,0,-1,-2,5,0,0
1295,E4 effort with bonus,22,34,male,34,1319110,37,5,2,bust,-1,-89,-3,no,0,-1,0,5,1,130
1296,E4 effort with bonus,22,34,male,35,1336455,26,5,8,bank,1,31,3,yes,1,1,7,6,1,468
1297,E4 effort with bonus,22,34,male,36,1353637,78,6,8,bank,1,63,2,no,0,-1,0,9,1,18
1298,E4 effort with bonus,22,34,male,37,1373510,2,9,11,bank,1,8,2,no,0,-1,0,5,0,0
1299,E4 effort with bonus,22,34,male,38,1391700,100,5,4,bust,-1,-140,-1,yes,1,1,-9,6,1,180
1300,E4 effort with bonus,22,34,male,39,1410884,30,6,7,bank,1,19,1,no,0,-1,9,6,1,216
1301,E4 effort with bonus,22,34,male,40,1446749,36,6,12,bank,1,27,6,no,0,-1,32,5,0,0
1302,E4 effort with bonus,22,34,male,41,1477305,64,5,0,bust,-1,-83,-5,no,0,-1,0,6,1,576
1303,E4 effort with bonus,22,34,male,42,1494240,96,6,10,bank,1,53,4,yes,1,1,3,7,1,406
1304,E4 effort with bonus,22,34,male,43,1513671,58,7,8,bank,1,97,1,yes,1,1,92,7,0,0
1305,E4 effort with bonus,22,34,male,44,1531288,35,7,2,bust,-1,-27,-5,yes,1,1,42,5,1,170
1306,E4 effort with bonus,22,34,male,45,1546453,34,5,9,bank,1,32,4,yes,1,1,-26,7,1,77
1307,E4 effort with bonus,22,34,male,46,1564848,11,7,7,bank,1,31,0,yes,1,1,78,5,1,360
1308,E4 effort with bonus,22,34,male,47,1581782,72,5,5,bank,1,74,0,yes,1,1,69,5,1,430
1309,E4 effort with bonus,22,34,male,48,1599774,86,5,7,bank,1,54,2,no,0,-1,0,6,0,0
1310,E4 effort with bonus,22,34,male,49,1621213,100,6,3,bust,-1,-51,-3,yes,1,1,5,6,0,0
1311,E4 effort with bonus,22,34,male,50,1639938,93,6,3,bust,-1,-47,-3,yes,1,1,5,5,1,440
1312,E4 effort with bonus,22,34,male,51,1663777,88,5,5,bank,1,14,0,no,0,-1,7,6,0,0
1313,E4 effort with bonus,22,34,male,52,1693746,72,6,5,bust,-1,-33,-1,yes,1,1,-61,7,1,77
1314,E4 effort with bonus,22,34,male,53,1714275,11,7,11,bank,1,42,4,no,0,-1,0,6,0,0
1315,E4 effort with bonus,22,34,male,54,1746309,100,6,3,bust,-1,-44,-3,no,0,-1,0,6,1,558
1316,E4 effort with bonus,22,34,male,55,1767078,93,6,10,bank,1,34,4,try harder,1,NA,-2,5,1,365
1317,E4 effort with bonus,22,34,male,56,1783560,73,5,6,bank,1,33,1,no,0,-1,0,7,0,0
1318,E4 effort with bonus,22,34,male,57,1801810,17,7,2,bust,-1,-39,-5,yes,1,1,33,7,0,0
1319,E4 effort with bonus,22,34,male,58,1825198,20,7,5,bust,-1,-67,-2,yes,1,1,-36,6,1,264
1320,E4 effort with bonus,22,34,male,59,1843291,44,6,9,bank,1,53,3,yes,1,1,0,NA,NA,NA
1321,E4 effort with bonus,23,18,male,0,192336,23,3,6,bank,1,112,3,no,0,-1,0,1,1,71
1322,E4 effort with bonus,23,18,male,1,210817,71,1,4,bank,1,163,3,no,0,-1,0,5,1,290
1323,E4 effort with bonus,23,18,male,2,233047,58,5,6,bank,1,100,1,yes,1,1,-31,2,0,0
1324,E4 effort with bonus,23,18,male,3,255300,93,2,1,bust,-1,-95,-1,no,0,-1,0,2,0,0
1325,E4 effort with bonus,23,18,male,4,281126,74,2,0,bust,-1,-200,-2,yes,1,1,-167,8,0,0
1326,E4 effort with bonus,23,18,male,5,306478,19,8,7,bust,-1,-119,-1,no,0,-1,0,1,0,0
1327,E4 effort with bonus,23,18,male,6,327765,93,1,0,bust,-1,-183,-1,try harder,1,NA,-85,2,1,148
1328,E4 effort with bonus,23,18,male,7,345112,74,2,7,bank,1,108,5,yes,1,1,-67,2,1,120
1329,E4 effort with bonus,23,18,male,8,407209,60,2,10,bank,1,112,8,yes,1,1,-30,7,1,441
1330,E4 effort with bonus,23,18,male,9,436598,63,7,7,bank,1,106,0,yes,1,1,196,5,0,0
1331,E4 effort with bonus,23,18,male,10,457766,51,5,2,bust,-1,-68,-3,try harder,1,NA,-64,9,0,0
1332,E4 effort with bonus,23,18,male,11,481636,64,9,3,bust,-1,-129,-6,yes,1,1,121,3,1,264
1333,E4 effort with bonus,23,18,male,12,498871,88,3,12,bank,1,104,9,yes,1,1,-200,4,0,0
1334,E4 effort with bonus,23,18,male,13,515680,36,4,1,bust,-1,-93,-3,yes,1,1,57,7,0,0
1335,E4 effort with bonus,23,18,male,14,539074,67,7,4,bust,-1,-86,-3,yes,1,1,23,12,0,0
1336,E4 effort with bonus,23,18,male,15,565513,18,12,0,bust,-1,68,-12,yes,1,1,200,4,0,0
1337,E4 effort with bonus,23,18,male,16,586879,62,4,3,bust,-1,-54,-1,yes,1,1,-200,4,1,36
1338,E4 effort with bonus,23,18,male,17,725826,9,4,12,bank,1,22,8,yes,1,1,-126,5,1,110
1339,E4 effort with bonus,23,18,male,18,746409,22,5,12,bank,1,63,7,yes,1,1,-96,5,1,500
1340,E4 effort with bonus,23,18,male,19,766892,100,5,12,bank,1,200,7,try harder,1,NA,-114,2,1,144
1341,E4 effort with bonus,23,18,male,20,794392,72,2,2,bank,1,37,0,no,0,-1,26,10,0,0
1342,E4 effort with bonus,23,18,male,21,819412,78,10,8,bust,-1,0,-2,yes,1,1,-48,5,0,0
1343,E4 effort with bonus,23,18,male,22,835586,37,5,3,bust,-1,-79,-2,yes,1,1,-45,9,0,0
1344,E4 effort with bonus,23,18,male,23,858327,42,9,4,bust,-1,-37,-5,try harder,1,NA,-138,6,0,0
1345,E4 effort with bonus,23,18,male,24,880681,70,6,2,bust,-1,-125,-4,try harder,1,NA,-185,6,1,414
1346,E4 effort with bonus,23,18,male,25,899714,69,6,9,bank,1,-83,3,yes,1,1,-57,4,1,376
1347,E4 effort with bonus,23,18,male,26,919794,94,4,7,bank,1,128,3,no,0,-1,0,12,0,0
1348,E4 effort with bonus,23,18,male,27,949494,10,12,3,bust,-1,0,-9,yes,1,1,0,3,1,15
1349,E4 effort with bonus,23,18,male,28,966519,5,3,6,bank,1,11,3,yes,1,1,12,1,1,6
1350,E4 effort with bonus,23,18,male,29,987548,6,1,1,bank,1,-34,0,yes,1,1,200,5,1,325
1351,E4 effort with bonus,23,18,male,30,1008091,65,5,12,bank,1,77,7,yes,1,1,-200,7,1,91
1352,E4 effort with bonus,23,18,male,31,1028362,13,7,11,bank,1,64,4,yes,1,1,-42,5,0,0
1353,E4 effort with bonus,23,18,male,32,1060043,36,5,1,bust,-1,-71,-4,no,0,-1,-49,9,1,405
1354,E4 effort with bonus,23,18,male,33,1080248,45,9,11,bank,1,124,2,yes,1,1,22,5,1,245
1355,E4 effort with bonus,23,18,male,34,1100324,49,5,6,bank,1,43,1,yes,1,1,45,7,1,154
1356,E4 effort with bonus,23,18,male,35,1130863,22,7,11,bank,1,48,4,try harder,1,NA,-137,5,0,0
1357,E4 effort with bonus,23,18,male,36,1150037,17,5,3,bust,-1,-80,-2,yes,1,1,27,10,1,940
1358,E4 effort with bonus,23,18,male,37,1173062,94,10,11,bank,1,200,1,yes,1,1,25,2,0,0
1359,E4 effort with bonus,23,18,male,38,1200408,61,2,1,bust,-1,-112,-1,yes,1,1,-57,9,1,756
1360,E4 effort with bonus,23,18,male,39,1223510,84,9,10,bank,1,200,1,yes,1,1,44,8,0,0
1361,E4 effort with bonus,23,18,male,40,1250803,80,8,7,bust,-1,0,-1,no,0,-1,0,5,0,0
1362,E4 effort with bonus,23,18,male,41,1289895,80,5,1,bust,-1,-200,-4,yes,1,1,80,2,1,154
1363,E4 effort with bonus,23,18,male,42,1306296,77,2,5,bank,1,79,3,yes,1,1,-59,4,1,244
1364,E4 effort with bonus,23,18,male,43,1332934,61,4,8,bank,1,-1,4,yes,1,1,-21,12,0,0
1365,E4 effort with bonus,23,18,male,44,1365553,15,12,6,bust,-1,19,-6,no,0,-1,5,6,1,186
1366,E4 effort with bonus,23,18,male,45,1396705,31,6,11,bank,1,0,5,no,0,-1,34,9,1,135
1367,E4 effort with bonus,23,18,male,46,1419415,15,9,12,bank,1,132,3,yes,1,1,-69,7,0,0
1368,E4 effort with bonus,23,18,male,47,1446350,40,7,6,bust,-1,-52,-1,try harder,1,NA,-54,9,0,0
1369,E4 effort with bonus,23,18,male,48,1480159,73,9,7,bust,-1,-51,-2,yes,1,1,-42,8,0,0
1370,E4 effort with bonus,23,18,male,49,1517067,52,8,1,bust,-1,-86,-7,yes,1,1,-46,4,1,124
1371,E4 effort with bonus,23,18,male,50,1548993,31,4,5,bank,1,47,1,no,0,-1,-9,6,1,558
1372,E4 effort with bonus,23,18,male,51,1566643,93,6,8,bank,1,71,2,no,0,-1,161,3,1,39
1373,E4 effort with bonus,23,18,male,52,1585961,13,3,9,bank,1,16,6,no,0,-1,-14,2,1,166
1374,E4 effort with bonus,23,18,male,53,1605186,83,2,6,bank,1,19,4,no,0,-1,2,2,1,94
1375,E4 effort with bonus,23,18,male,54,1626177,47,2,11,bank,1,15,9,no,0,-1,18,11,0,0
1376,E4 effort with bonus,23,18,male,55,1660363,15,11,1,bust,-1,22,-10,yes,1,1,150,2,0,0
1377,E4 effort with bonus,23,18,male,56,1675808,2,2,1,bust,-1,-200,-1,no,0,-1,-44,12,0,0
1378,E4 effort with bonus,23,18,male,57,1698226,3,12,8,bust,-1,181,-4,no,0,-1,-2,12,0,0
1379,E4 effort with bonus,23,18,male,58,1717088,86,12,11,bust,-1,-9,-1,try harder,1,NA,-200,4,0,0
1380,E4 effort with bonus,23,18,male,59,1732286,65,4,0,bust,-1,-200,-4,yes,1,1,-200,NA,NA,NA
1381,E4 effort with bonus,24,31,male,0,319022,18,3,11,bank,1,9,8,try harder,1,NA,-32,2,1,72
1382,E4 effort with bonus,24,31,male,1,350079,36,2,6,bank,1,-20,4,yes,1,1,-5,1,1,33
1383,E4 effort with bonus,24,31,male,2,370766,33,1,12,bank,1,-31,11,yes,1,1,35,3,1,243
1384,E4 effort with bonus,24,31,male,3,390009,81,3,9,bank,1,-21,6,yes,1,1,10,2,1,126
1385,E4 effort with bonus,24,31,male,4,411157,63,2,9,bank,1,-6,7,yes,1,1,10,2,1,84
1386,E4 effort with bonus,24,31,male,5,438375,42,2,4,bank,1,88,2,yes,1,1,17,3,1,111
1387,E4 effort with bonus,24,31,male,6,458105,37,3,9,bank,1,53,6,yes,1,1,26,2,1,106
1388,E4 effort with bonus,24,31,male,7,477904,53,2,5,bank,1,33,3,yes,1,1,-14,1,1,83
1389,E4 effort with bonus,24,31,male,8,497678,83,1,5,bank,1,22,4,yes,1,1,-21,3,1,219
1390,E4 effort with bonus,24,31,male,9,514327,73,3,9,bank,1,40,6,yes,1,1,27,4,1,316
1391,E4 effort with bonus,24,31,male,10,530939,79,4,8,bank,1,45,4,yes,1,1,17,4,0,0
1392,E4 effort with bonus,24,31,male,11,548735,38,4,1,bust,-1,-83,-3,try harder,1,NA,-57,5,1,175
1393,E4 effort with bonus,24,31,male,12,565473,35,5,8,bank,1,59,3,yes,1,1,54,5,0,0
1394,E4 effort with bonus,24,31,male,13,584026,60,5,4,bust,-1,-140,-1,yes,1,1,-90,3,1,249
1395,E4 effort with bonus,24,31,male,14,601937,83,3,6,bank,1,66,3,yes,1,1,-45,6,1,180
1396,E4 effort with bonus,24,31,male,15,619823,30,6,12,bank,1,56,6,yes,1,1,-47,8,0,0
1397,E4 effort with bonus,24,31,male,16,642268,23,8,7,bust,-1,-102,-1,yes,1,1,-79,12,0,0
1398,E4 effort with bonus,24,31,male,17,665598,6,12,5,bust,-1,-96,-7,try harder,1,NA,-95,5,0,0
1399,E4 effort with bonus,24,31,male,18,681527,8,5,0,bust,-1,-90,-5,try harder,1,NA,-116,4,1,280
1400,E4 effort with bonus,24,31,male,19,698646,70,4,4,bank,1,151,0,yes,1,1,200,4,0,0
1401,E4 effort with bonus,24,31,male,20,716254,79,4,2,bust,-1,-112,-2,yes,1,1,59,5,1,450
1402,E4 effort with bonus,24,31,male,21,736001,90,5,12,bank,1,102,7,yes,1,1,-108,6,1,330
1403,E4 effort with bonus,24,31,male,22,753419,55,6,7,bank,1,101,1,yes,1,1,200,6,0,0
1404,E4 effort with bonus,24,31,male,23,771360,53,6,2,bust,-1,-160,-4,yes,1,1,154,5,1,360
1405,E4 effort with bonus,24,31,male,24,788922,72,5,9,bank,1,71,4,yes,1,1,-52,6,0,0
1406,E4 effort with bonus,24,31,male,25,806033,74,6,4,bust,-1,-105,-2,yes,1,1,-26,6,1,138
1407,E4 effort with bonus,24,31,male,26,822554,23,6,7,bank,1,119,1,yes,1,1,200,6,0,0
1408,E4 effort with bonus,24,31,male,27,841994,93,6,4,bust,-1,-98,-2,yes,1,1,52,5,1,70
1409,E4 effort with bonus,24,31,male,28,858724,14,5,11,bank,1,105,6,yes,1,1,-101,8,0,0
1410,E4 effort with bonus,24,31,male,29,877982,85,8,7,bust,-1,-120,-1,yes,1,1,-200,6,0,0
1411,E4 effort with bonus,24,31,male,30,893962,48,6,5,bust,-1,-185,-1,yes,1,1,-200,12,0,0
1412,E4 effort with bonus,24,31,male,31,914977,3,12,2,bust,-1,-200,-10,try harder,1,NA,-200,5,0,0
1413,E4 effort with bonus,24,31,male,32,930502,91,5,4,bust,-1,-122,-1,yes,1,1,-200,4,1,356
1414,E4 effort with bonus,24,31,male,33,945062,89,4,11,bank,1,141,7,yes,1,1,-200,2,0,0
1415,E4 effort with bonus,24,31,male,34,960946,2,2,0,bust,-1,-134,-2,yes,1,1,200,5,0,0
1416,E4 effort with bonus,24,31,male,35,977439,68,5,1,bust,-1,-187,-4,yes,1,1,200,3,1,78
1417,E4 effort with bonus,24,31,male,36,992311,26,3,11,bank,1,120,8,yes,1,1,-194,5,0,0
1418,E4 effort with bonus,24,31,male,37,1008490,55,5,2,bust,-1,-179,-3,try harder,1,NA,-200,5,1,190
1419,E4 effort with bonus,24,31,male,38,1024230,38,5,5,bank,1,77,0,yes,1,1,200,5,1,370
1420,E4 effort with bonus,24,31,male,39,1040411,74,5,9,bank,1,200,4,yes,1,1,-87,1,1,7
1421,E4 effort with bonus,24,31,male,40,1052430,7,1,11,bank,1,161,10,try harder,1,NA,-179,6,1,156
1422,E4 effort with bonus,24,31,male,41,1068260,26,6,9,bank,1,162,3,yes,1,1,-43,7,0,0
1423,E4 effort with bonus,24,31,male,42,1084605,77,7,0,bust,-1,-166,-7,yes,1,1,200,6,0,0
1424,E4 effort with bonus,24,31,male,43,1099260,57,6,4,bust,-1,-172,-2,yes,1,1,-156,7,0,0
1425,E4 effort with bonus,24,31,male,44,1115653,74,7,1,bust,-1,-149,-6,yes,1,1,0,8,0,0
1426,E4 effort with bonus,24,31,male,45,1134781,56,8,6,bust,-1,-123,-2,yes,1,1,-200,6,1,312
1427,E4 effort with bonus,24,31,male,46,1150792,52,6,12,bank,1,138,6,try harder,1,NA,-179,5,0,0
1428,E4 effort with bonus,24,31,male,47,1165754,37,5,3,bust,-1,-155,-2,yes,1,1,-115,1,1,9
1429,E4 effort with bonus,24,31,male,48,1178925,9,1,3,bank,1,126,2,yes,1,1,88,6,0,0
1430,E4 effort with bonus,24,31,male,49,1194767,50,6,2,bust,-1,-200,-4,yes,1,1,-200,5,0,0
1431,E4 effort with bonus,24,31,male,50,1210435,48,5,3,bust,-1,-162,-2,yes,1,1,92,8,0,0
1432,E4 effort with bonus,24,31,male,51,1230057,94,8,0,bust,-1,-165,-8,yes,1,1,-200,1,1,3
1433,E4 effort with bonus,24,31,male,52,1242721,3,1,11,bank,1,73,10,yes,1,1,105,1,1,3
1434,E4 effort with bonus,24,31,male,53,1260375,3,1,11,bank,1,45,10,no,0,-1,26,5,1,320
1435,E4 effort with bonus,24,31,male,54,1276025,64,5,9,bank,1,55,4,yes,1,1,-49,3,1,81
1436,E4 effort with bonus,24,31,male,55,1290848,27,3,3,bank,1,70,0,try harder,1,NA,-34,5,1,295
1437,E4 effort with bonus,24,31,male,56,1311446,59,5,12,bank,1,137,7,yes,1,1,-121,5,1,240
1438,E4 effort with bonus,24,31,male,57,1329258,48,5,12,bank,1,80,7,yes,1,1,-122,2,1,2
1439,E4 effort with bonus,24,31,male,58,1342711,1,2,2,bank,1,136,0,try harder,1,NA,-200,1,1,8
1440,E4 effort with bonus,24,31,male,59,1355428,8,1,3,bank,1,112,2,yes,1,1,-132,NA,NA,NA
1441,E4 effort with bonus,25,25,female,0,191215,1,6,6,bank,1,101,0,try harder,1,NA,-147,7,0,0
1442,E4 effort with bonus,25,25,female,1,219642,13,7,5,bust,-1,-176,-2,try harder,1,NA,-153,3,1,81
1443,E4 effort with bonus,25,25,female,2,241997,27,3,11,bank,1,200,8,no,0,-1,19,2,1,68
1444,E4 effort with bonus,25,25,female,3,263089,34,2,5,bank,1,60,3,try harder,1,NA,-95,2,1,96
1445,E4 effort with bonus,25,25,female,4,288521,48,2,7,bank,1,172,5,yes,1,1,50,5,0,0
1446,E4 effort with bonus,25,25,female,5,339651,57,5,1,bust,-1,-53,-4,no,0,-1,15,1,1,96
1447,E4 effort with bonus,25,25,female,6,365185,96,1,3,bank,1,128,2,yes,1,1,104,2,1,164
1448,E4 effort with bonus,25,25,female,7,383658,82,2,6,bank,1,110,4,no,0,-1,0,7,0,0
1449,E4 effort with bonus,25,25,female,8,406698,29,7,0,bust,-1,-76,-7,no,0,-1,8,2,1,156
1450,E4 effort with bonus,25,25,female,9,435435,78,2,10,bank,1,76,8,no,0,-1,53,3,1,270
1451,E4 effort with bonus,25,25,female,10,455318,90,3,8,bank,1,90,5,yes,1,1,-66,7,0,0
1452,E4 effort with bonus,25,25,female,11,479893,74,7,1,bust,-1,-124,-6,yes,1,1,-143,4,1,172
1453,E4 effort with bonus,25,25,female,12,498735,43,4,10,bank,1,67,6,no,0,-1,43,12,0,0
1454,E4 effort with bonus,25,25,female,13,525778,12,12,7,bust,-1,-51,-5,no,0,-1,-15,10,0,0
1455,E4 effort with bonus,25,25,female,14,551120,11,10,2,bust,-1,-106,-8,yes,1,1,-10,3,1,108
1456,E4 effort with bonus,25,25,female,15,570272,36,3,7,bank,1,64,4,no,0,-1,16,2,1,24
1457,E4 effort with bonus,25,25,female,16,587387,12,2,4,bank,1,65,2,no,0,-1,21,3,1,72
1458,E4 effort with bonus,25,25,female,17,606331,24,3,9,bank,1,57,6,no,0,-1,15,6,0,0
1459,E4 effort with bonus,25,25,female,18,627802,23,6,4,bust,-1,-60,-2,no,0,-1,-77,2,1,76
1460,E4 effort with bonus,25,25,female,19,643833,38,2,9,bank,1,88,7,no,0,-1,2,3,1,240
1461,E4 effort with bonus,25,25,female,20,661621,80,3,10,bank,1,135,7,no,0,-1,141,3,1,273
1462,E4 effort with bonus,25,25,female,21,681835,91,3,7,bank,1,89,4,yes,1,1,-19,12,0,0
1463,E4 effort with bonus,25,25,female,22,707889,6,12,3,bust,-1,-69,-9,no,0,-1,-146,3,1,45
1464,E4 effort with bonus,25,25,female,23,726377,15,3,3,bank,1,40,0,no,0,-1,59,5,0,0
1465,E4 effort with bonus,25,25,female,24,745131,38,5,1,bust,-1,-60,-4,no,0,-1,0,2,1,86
1466,E4 effort with bonus,25,25,female,25,763532,43,2,3,bank,1,79,1,no,0,-1,15,3,1,288
1467,E4 effort with bonus,25,25,female,26,780841,96,3,9,bank,1,123,6,no,0,-1,6,3,0,0
1468,E4 effort with bonus,25,25,female,27,799849,42,3,1,bust,-1,-43,-2,no,0,-1,-82,2,1,22
1469,E4 effort with bonus,25,25,female,28,818008,11,2,3,bank,1,107,1,no,0,-1,-126,5,0,0
1470,E4 effort with bonus,25,25,female,29,837999,35,5,3,bust,-1,-78,-2,no,0,-1,-98,2,0,0
1471,E4 effort with bonus,25,25,female,30,857553,95,2,1,bust,-1,-200,-1,no,0,-1,-104,7,1,119
1472,E4 effort with bonus,25,25,female,31,881347,17,7,7,bank,1,111,0,no,0,-1,71,3,1,96
1473,E4 effort with bonus,25,25,female,32,898715,32,3,8,bank,1,147,5,no,0,-1,59,3,0,0
1474,E4 effort with bonus,25,25,female,33,918182,4,3,0,bust,-1,-152,-3,no,0,-1,-97,2,1,16
1475,E4 effort with bonus,25,25,female,34,935517,8,2,3,bank,1,77,1,no,0,-1,90,5,0,0
1476,E4 effort with bonus,25,25,female,35,954957,5,5,3,bust,-1,-200,-2,no,0,-1,-200,3,1,15
1477,E4 effort with bonus,25,25,female,36,972860,5,3,9,bank,1,59,6,no,0,-1,58,2,1,178
1478,E4 effort with bonus,25,25,female,37,993143,89,2,11,bank,1,119,9,no,0,-1,77,5,0,0
1479,E4 effort with bonus,25,25,female,38,1017837,21,5,2,bust,-1,-121,-3,try harder,1,NA,-200,3,1,39
1480,E4 effort with bonus,25,25,female,39,1035511,13,3,12,bank,1,59,9,no,0,-1,88,2,0,0
1481,E4 effort with bonus,25,25,female,40,1053569,18,2,0,bust,-1,-200,-2,no,0,-1,-106,2,1,82
1482,E4 effort with bonus,25,25,female,41,1070457,41,2,11,bank,1,69,9,yes,1,1,-200,10,0,0
1483,E4 effort with bonus,25,25,female,42,1093618,8,10,0,bust,-1,-200,-10,yes,1,1,-200,5,0,0
1484,E4 effort with bonus,25,25,female,43,1113053,77,5,4,bust,-1,-200,-1,no,0,-1,-161,2,1,120
1485,E4 effort with bonus,25,25,female,44,1129142,60,2,5,bank,1,129,3,no,0,-1,62,3,0,0
1486,E4 effort with bonus,25,25,female,45,1146801,27,3,2,bust,-1,-90,-1,no,0,-1,-73,9,0,0
1487,E4 effort with bonus,25,25,female,46,1168249,9,9,3,bust,-1,-200,-6,no,0,-1,-113,5,0,0
1488,E4 effort with bonus,25,25,female,47,1188038,18,5,2,bust,-1,-200,-3,no,0,-1,-117,1,1,86
1489,E4 effort with bonus,25,25,female,48,1203757,86,1,9,bank,1,82,8,no,0,-1,93,6,0,0
1490,E4 effort with bonus,25,25,female,49,1222695,44,6,3,bust,-1,-200,-3,no,0,-1,-111,2,0,0
1491,E4 effort with bonus,25,25,female,50,1238394,60,2,0,bust,-1,-200,-2,no,0,-1,-200,6,1,486
