,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
797,E1 no cost,14,19,female,16,975937,29,3,12,bank,1,20,9,yes,1,1,-127,3,0,0
798,E1 no cost,14,19,female,17,996087,85,3,0,bust,-1,-67,-3,yes,1,1,77,3,0,0
799,E1 no cost,14,19,female,18,1011041,74,3,2,bust,-1,-81,-1,yes,1,1,-66,1,1,71
800,E1 no cost,14,19,female,19,1024161,71,1,3,bank,1,47,2,yes,1,1,-55,1,1,56
801,E1 no cost,14,19,female,20,1037380,56,1,5,bank,1,16,4,yes,1,1,-87,10,0,0
802,E1 no cost,14,19,female,21,1069413,5,10,4,bust,-1,-80,-6,yes,1,1,-19,1,1,74
803,E1 no cost,14,19,female,22,1085658,74,1,2,bank,1,25,1,yes,1,1,-29,5,1,70
804,E1 no cost,14,19,female,23,1103003,14,5,7,bank,1,131,2,yes,1,1,-54,2,1,118
805,E1 no cost,14,19,female,24,1117420,59,2,9,bank,1,83,7,yes,1,1,-158,3,1,249
806,E1 no cost,14,19,female,25,1132391,83,3,10,bank,1,117,7,yes,1,1,-83,2,1,122
807,E1 no cost,14,19,female,26,1146454,61,2,6,bank,1,100,4,yes,1,1,-108,2,1,46
808,E1 no cost,14,19,female,27,1161494,23,2,4,bank,1,76,2,yes,1,1,-46,8,0,0
809,E1 no cost,14,19,female,28,1178794,44,8,6,bust,-1,-108,-2,yes,1,1,-74,9,0,0
810,E1 no cost,14,19,female,29,1197497,3,9,6,bust,-1,-14,-3,yes,1,1,-7,3,0,0
811,E1 no cost,14,19,female,30,1211885,38,3,1,bust,-1,-109,-2,yes,1,1,-52,2,1,196
812,E1 no cost,14,19,female,31,1224917,98,2,6,bank,1,86,4,yes,1,1,-74,2,1,134
813,E1 no cost,14,19,female,32,1240167,67,2,11,bank,1,63,9,yes,1,1,-137,4,1,352
814,E1 no cost,14,19,female,33,1258071,88,4,7,bank,1,177,3,yes,1,1,-145,7,1,84
815,E1 no cost,14,19,female,34,1275583,12,7,8,bank,1,197,1,yes,1,1,46,2,0,0
816,E1 no cost,14,19,female,35,1290587,83,2,1,bust,-1,-97,-1,yes,1,1,-56,4,1,92
817,E1 no cost,14,19,female,36,1323624,23,4,7,bank,1,144,3,yes,1,1,-75,7,1,77
818,E1 no cost,14,19,female,37,1341802,11,7,10,bank,1,193,3,yes,1,1,-69,3,1,252
819,E1 no cost,14,19,female,38,1359370,84,3,9,bank,1,80,6,yes,1,1,-198,7,1,28
820,E1 no cost,14,19,female,39,1374563,4,7,10,bank,1,39,3,yes,1,1,-15,3,0,0
821,E1 no cost,14,19,female,40,1389077,70,3,0,bust,-1,-90,-3,yes,1,1,102,11,1,66
822,E1 no cost,14,19,female,41,1410368,6,11,12,bank,1,180,1,yes,1,1,7,12,0,0
823,E1 no cost,14,19,female,42,1431374,4,12,2,bust,-1,-65,-10,yes,1,1,18,1,1,56
824,E1 no cost,14,19,female,43,1443466,56,1,11,bank,1,49,10,yes,1,1,-200,5,1,355
825,E1 no cost,14,19,female,44,1459763,71,5,11,bank,1,84,6,yes,1,1,-200,3,1,228
826,E1 no cost,14,19,female,45,1479854,76,3,9,bank,1,47,6,yes,1,1,-46,7,0,0
827,E1 no cost,14,19,female,46,1497053,38,7,0,bust,-1,-83,-7,yes,1,1,-6,6,0,0
828,E1 no cost,14,19,female,47,1514476,49,6,4,bust,-1,-89,-2,yes,1,1,-53,4,1,144
829,E1 no cost,14,19,female,48,1531633,36,4,5,bank,1,78,1,yes,1,1,23,3,0,0
830,E1 no cost,14,19,female,49,1546369,96,3,2,bust,-1,-74,-1,yes,1,1,-140,3,0,0
831,E1 no cost,14,19,female,50,1560862,40,3,2,bust,-1,-132,-1,yes,1,1,-127,2,0,0
832,E1 no cost,14,19,female,51,1573343,89,2,0,bust,-1,-195,-2,yes,1,1,-24,3,1,84
833,E1 no cost,14,19,female,52,1587424,28,3,4,bank,1,110,1,yes,1,1,-15,2,1,120
834,E1 no cost,14,19,female,53,1599209,60,2,9,bank,1,107,7,yes,1,1,-200,2,1,60
835,E1 no cost,14,19,female,54,1613180,30,2,9,bank,1,113,7,yes,1,1,-200,4,1,84
836,E1 no cost,14,19,female,55,1625570,21,4,6,bank,1,112,2,yes,1,1,-34,5,1,265
837,E1 no cost,14,19,female,56,1639585,53,5,9,bank,1,160,4,yes,1,1,-132,5,0,0
838,E1 no cost,14,19,female,57,1658641,65,5,4,bust,-1,-112,-1,yes,1,1,-175,1,0,0
839,E1 no cost,14,19,female,58,1672525,70,1,0,bust,-1,-192,-1,yes,1,1,-22,1,1,73
840,E1 no cost,14,19,female,59,1684246,73,1,4,bank,1,100,3,yes,1,1,-172,NA,NA,NA
841,E1 no cost,15,19,female,0,475353,65,3,8,bank,1,68,5,yes,1,1,-30,2,1,196
842,E1 no cost,15,19,female,1,498074,98,2,10,bank,1,-18,8,yes,1,1,0,7,1,497
843,E1 no cost,15,19,female,2,523937,71,7,7,bank,1,96,0,yes,1,1,200,8,0,0
844,E1 no cost,15,19,female,3,575640,19,8,4,bust,-1,-70,-4,yes,1,1,0,5,0,0
845,E1 no cost,15,19,female,4,597816,27,5,4,bust,-1,-20,-1,yes,1,1,-80,5,1,130
846,E1 no cost,15,19,female,5,618940,26,5,6,bank,1,70,1,yes,1,1,54,10,0,0
847,E1 no cost,15,19,female,6,645971,42,10,9,bust,-1,-56,-1,yes,1,1,-74,7,1,196
848,E1 no cost,15,19,female,7,664759,28,7,9,bank,1,84,2,yes,1,1,0,5,1,220
849,E1 no cost,15,19,female,8,688391,44,5,6,bank,1,36,1,no,0,-1,-12,10,1,20
850,E1 no cost,15,19,female,9,712183,2,10,10,bank,1,82,0,yes,1,1,126,6,1,348
851,E1 no cost,15,19,female,10,731611,58,6,10,bank,1,62,4,yes,1,1,-58,10,0,0
852,E1 no cost,15,19,female,11,905561,14,10,0,bust,-1,-68,-10,yes,1,1,0,3,1,198
853,E1 no cost,15,19,female,12,922533,66,3,5,bank,1,40,2,yes,1,1,0,6,0,0
854,E1 no cost,15,19,female,13,939396,36,6,1,bust,-1,0,-5,no,0,-1,0,3,1,294
855,E1 no cost,15,19,female,14,955301,98,3,5,bank,1,4,2,yes,1,1,-14,8,0,0
856,E1 no cost,15,19,female,15,976830,46,8,2,bust,-1,-84,-6,yes,1,1,-26,2,1,150
857,E1 no cost,15,19,female,16,993656,75,2,8,bank,1,56,6,yes,1,1,-70,5,1,340
858,E1 no cost,15,19,female,17,1017858,68,5,7,bank,1,58,2,yes,1,1,-24,6,0,0
859,E1 no cost,15,19,female,18,1062759,59,6,3,bust,-1,-44,-3,yes,1,1,0,6,0,0
860,E1 no cost,15,19,female,19,1080572,26,6,1,bust,-1,-8,-5,yes,1,1,-74,9,0,0
861,E1 no cost,15,19,female,20,1101992,30,9,4,bust,-1,-48,-5,yes,1,1,-36,5,0,0
862,E1 no cost,15,19,female,21,1118605,8,5,2,bust,-1,-108,-3,yes,1,1,-90,3,0,0
863,E1 no cost,15,19,female,22,1136382,11,3,1,bust,-1,-146,-2,yes,1,1,-34,3,1,99
864,E1 no cost,15,19,female,23,1150819,33,3,6,bank,1,48,3,yes,1,1,0,6,1,108
865,E1 no cost,15,19,female,24,1174592,18,6,6,bank,1,60,0,yes,1,1,136,10,0,0
866,E1 no cost,15,19,female,25,1195599,12,10,8,bust,-1,0,-2,yes,1,1,24,8,1,312
867,E1 no cost,15,19,female,26,1213669,39,8,9,bank,1,118,1,yes,1,1,30,3,0,0
868,E1 no cost,15,19,female,27,1231077,67,3,1,bust,-1,-56,-2,yes,1,1,-30,2,1,194
869,E1 no cost,15,19,female,28,1244315,97,2,11,bank,1,106,9,yes,1,1,-136,5,0,0
870,E1 no cost,15,19,female,29,1274045,73,5,1,bust,-1,-108,-4,yes,1,1,-72,5,1,390
871,E1 no cost,15,19,female,30,1292217,78,5,7,bank,1,92,2,yes,1,1,0,3,1,261
872,E1 no cost,15,19,female,31,1310250,87,3,11,bank,1,70,8,yes,1,1,-140,8,1,664
873,E1 no cost,15,19,female,32,1332611,83,8,9,bank,1,112,1,yes,1,1,0,6,0,0
874,E1 no cost,15,19,female,33,1349396,56,6,1,bust,-1,-52,-5,no,0,-1,0,4,1,336
875,E1 no cost,15,19,female,34,1364373,84,4,4,bank,1,62,0,yes,1,1,96,8,1,168
876,E1 no cost,15,19,female,35,1382879,21,8,12,bank,1,90,4,yes,1,1,-58,8,1,448
877,E1 no cost,15,19,female,36,1429477,56,8,10,bank,1,32,2,yes,1,1,0,9,0,0
878,E1 no cost,15,19,female,37,1449103,19,9,2,bust,-1,-58,-7,no,0,-1,0,4,1,252
879,E1 no cost,15,19,female,38,1467653,63,4,9,bank,1,30,5,yes,1,1,-72,7,0,0
880,E1 no cost,15,19,female,39,1496070,13,7,3,bust,-1,-110,-4,no,0,-1,0,8,1,488
881,E1 no cost,15,19,female,40,1513394,61,8,10,bank,1,102,2,no,0,-1,0,5,0,0
882,E1 no cost,15,19,female,41,1529737,55,5,2,bust,-1,-28,-3,yes,1,1,-102,1,1,93
883,E1 no cost,15,19,female,42,1541069,93,1,6,bank,1,8,5,yes,1,1,-120,5,0,0
884,E1 no cost,15,19,female,43,1555327,96,5,2,bust,-1,-64,-3,no,0,-1,0,7,1,679
885,E1 no cost,15,19,female,44,1572320,97,7,10,bank,1,70,3,yes,1,1,-64,7,0,0
886,E1 no cost,15,19,female,45,1587906,65,7,3,bust,-1,-62,-4,no,0,-1,0,6,1,84
887,E1 no cost,15,19,female,46,1606704,14,6,7,bank,1,24,1,yes,1,1,72,5,0,0
888,E1 no cost,15,19,female,47,1622210,92,5,0,bust,-1,-120,-5,no,0,-1,0,7,0,0
889,E1 no cost,15,19,female,48,1637928,83,7,5,bust,-1,-76,-2,yes,1,1,-88,4,0,0
890,E1 no cost,15,19,female,49,1653153,56,4,1,bust,-1,-82,-3,yes,1,1,0,3,1,258
891,E1 no cost,15,19,female,50,1670589,86,3,12,bank,1,76,9,yes,1,1,-156,6,1,450
892,E1 no cost,15,19,female,51,1687054,75,6,10,bank,1,116,4,yes,1,1,-82,8,0,0
893,E1 no cost,15,19,female,52,1705581,26,8,2,bust,-1,-100,-6,no,0,-1,0,6,0,0
894,E1 no cost,15,19,female,53,1725014,61,6,5,bust,-1,-50,-1,yes,1,1,32,5,1,490
895,E1 no cost,15,19,female,54,1739355,98,5,12,bank,1,100,7,yes,1,1,-110,10,0,0
896,E1 no cost,15,19,female,55,1759145,43,10,1,bust,-1,-56,-9,no,0,-1,0,6,0,0
897,E1 no cost,15,19,female,56,1775695,33,6,4,bust,-1,-164,-2,no,0,-1,0,4,1,196
898,E1 no cost,15,19,female,57,1790171,49,4,6,bank,1,58,2,yes,1,1,-46,6,0,0
899,E1 no cost,15,19,female,58,1806377,39,6,0,bust,-1,-144,-6,yes,1,1,42,5,1,265
900,E1 no cost,15,19,female,59,1825591,53,5,9,bank,1,126,4,yes,1,1,-42,NA,NA,NA
901,E1 no cost,16,19,female,0,105287,79,3,1,bust,-1,-100,-2,yes,1,1,-16,1,1,29
902,E1 no cost,16,19,female,1,122913,29,1,10,bank,1,2,9,yes,1,1,-200,3,1,150
903,E1 no cost,16,19,female,2,139840,50,3,6,bank,1,18,3,yes,1,1,-37,7,0,0
904,E1 no cost,16,19,female,3,161734,30,7,5,bust,-1,-166,-2,yes,1,1,-90,3,1,243
905,E1 no cost,16,19,female,4,186222,81,3,5,bank,1,19,2,yes,1,1,-60,5,0,0
906,E1 no cost,16,19,female,5,203434,34,5,0,bust,-1,-98,-5,yes,1,1,-200,3,1,231
907,E1 no cost,16,19,female,6,226062,77,3,8,bank,1,83,5,yes,1,1,-82,10,0,0
908,E1 no cost,16,19,female,7,284732,98,10,8,bust,-1,-86,-2,yes,1,1,-107,3,1,99
909,E1 no cost,16,19,female,8,302479,33,3,10,bank,1,12,7,yes,1,1,-168,4,1,320
910,E1 no cost,16,19,female,9,320445,80,4,7,bank,1,89,3,no,0,-1,6,4,1,84
911,E1 no cost,16,19,female,10,342240,21,4,5,bank,1,101,1,no,0,-1,54,5,1,310
912,E1 no cost,16,19,female,11,359137,62,5,11,bank,1,73,6,yes,1,1,-54,3,1,93
913,E1 no cost,16,19,female,12,391117,31,3,10,bank,1,10,7,yes,1,1,-66,9,0,0
914,E1 no cost,16,19,female,13,412442,91,9,3,bust,-1,-141,-6,yes,1,1,-137,9,0,0
915,E1 no cost,16,19,female,14,438555,32,9,5,bust,-1,-146,-4,yes,1,1,-88,9,0,0
916,E1 no cost,16,19,female,15,458762,15,9,3,bust,-1,-122,-6,yes,1,1,-122,9,1,54
917,E1 no cost,16,19,female,16,479985,6,9,10,bank,1,139,1,yes,1,1,61,3,1,273
918,E1 no cost,16,19,female,17,536128,91,3,6,bank,1,105,3,no,0,-1,12,3,0,0
919,E1 no cost,16,19,female,18,550456,74,3,2,bust,-1,-95,-1,yes,1,1,-8,12,0,0
920,E1 no cost,16,19,female,19,573004,4,12,10,bust,-1,-128,-2,yes,1,1,-42,6,1,510
921,E1 no cost,16,19,female,20,589685,85,6,9,bank,1,131,3,yes,1,1,-64,3,1,243
922,E1 no cost,16,19,female,21,604358,81,3,8,bank,1,41,5,yes,1,1,-45,3,1,135
923,E1 no cost,16,19,female,22,618593,45,3,11,bank,1,22,8,no,0,-1,9,4,1,104
924,E1 no cost,16,19,female,23,634952,26,4,5,bank,1,42,1,no,0,-1,19,3,1,33
925,E1 no cost,16,19,female,24,650891,11,3,8,bank,1,41,5,no,0,-1,42,4,1,316
926,E1 no cost,16,19,female,25,669721,79,4,11,bank,1,52,7,no,0,-1,-62,6,0,0
927,E1 no cost,16,19,female,26,691814,4,6,2,bust,-1,-110,-4,no,0,-1,-61,3,0,0
928,E1 no cost,16,19,female,27,710545,99,3,1,bust,-1,-111,-2,yes,1,1,-83,3,1,12
929,E1 no cost,16,19,female,28,724707,4,3,3,bank,1,35,0,yes,1,1,200,3,1,207
930,E1 no cost,16,19,female,29,739361,69,3,3,bank,1,117,0,yes,1,1,200,3,0,0
931,E1 no cost,16,19,female,30,751603,23,3,2,bust,-1,-200,-1,yes,1,1,-77,3,0,0
932,E1 no cost,16,19,female,31,765272,65,3,0,bust,-1,-184,-3,no,0,-1,0,3,1,234
933,E1 no cost,16,19,female,32,778834,78,3,9,bank,1,105,6,yes,1,1,-89,5,0,0
934,E1 no cost,16,19,female,33,794761,72,5,1,bust,-1,-47,-4,no,0,-1,3,3,1,216
935,E1 no cost,16,19,female,34,814410,72,3,6,bank,1,82,3,yes,1,1,-25,3,0,0
936,E1 no cost,16,19,female,35,828313,43,3,0,bust,-1,-103,-3,no,0,-1,10,3,1,75
937,E1 no cost,16,19,female,36,845527,25,3,11,bank,1,53,8,no,0,-1,33,5,0,0
938,E1 no cost,16,19,female,37,861557,26,5,4,bust,-1,-110,-1,yes,1,1,-58,3,1,129
939,E1 no cost,16,19,female,38,883253,43,3,9,bank,1,102,6,yes,1,1,-133,3,1,171
940,E1 no cost,16,19,female,39,905969,57,3,7,bank,1,76,4,yes,1,1,-68,4,0,0
941,E1 no cost,16,19,female,40,926652,32,4,1,bust,-1,-78,-3,yes,1,1,-116,5,0,0
942,E1 no cost,16,19,female,41,948169,11,5,0,bust,-1,-114,-5,yes,1,1,-200,4,1,276
943,E1 no cost,16,19,female,42,973138,69,4,10,bank,1,200,6,yes,1,1,-180,4,1,140
944,E1 no cost,16,19,female,43,988735,35,4,10,bank,1,96,6,yes,1,1,-81,10,0,0
945,E1 no cost,16,19,female,44,1022191,17,10,5,bust,-1,-171,-5,yes,1,1,-144,9,1,891
946,E1 no cost,16,19,female,45,1041534,99,9,10,bank,1,200,1,yes,1,1,95,3,1,294
947,E1 no cost,16,19,female,46,1056256,98,3,11,bank,1,83,8,no,0,-1,0,7,1,56
948,E1 no cost,16,19,female,47,1074983,8,7,11,bank,1,147,4,yes,1,1,-27,3,1,204
949,E1 no cost,16,19,female,48,1093505,68,3,12,bank,1,82,9,yes,1,1,-101,3,1,114
950,E1 no cost,16,19,female,49,1110706,38,3,6,bank,1,107,3,yes,1,1,-83,6,1,402
951,E1 no cost,16,19,female,50,1133811,67,6,11,bank,1,127,5,yes,1,1,-89,3,1,57
952,E1 no cost,16,19,female,51,1147394,19,3,11,bank,1,35,8,yes,1,1,-89,12,0,0
953,E1 no cost,16,19,female,52,1171275,14,12,6,bust,-1,-200,-6,yes,1,1,-109,5,1,360
954,E1 no cost,16,19,female,53,1189063,72,5,11,bank,1,200,6,yes,1,1,-200,3,1,249
955,E1 no cost,16,19,female,54,1203655,83,3,8,bank,1,104,5,yes,1,1,-105,3,1,270
956,E1 no cost,16,19,female,55,1216967,90,3,8,bank,1,200,5,yes,1,1,-163,3,1,105
957,E1 no cost,16,19,female,56,1231891,35,3,11,bank,1,200,8,yes,1,1,-129,3,1,243
958,E1 no cost,16,19,female,57,1243768,81,3,6,bank,1,200,3,yes,1,1,-48,3,1,288
959,E1 no cost,16,19,female,58,1255763,96,3,11,bank,1,200,8,yes,1,1,-103,3,1,81
960,E1 no cost,16,19,female,59,1268304,27,3,3,bank,1,200,0,yes,1,1,200,NA,NA,NA
961,E1 no cost,17,20,male,0,218981,78,7,2,bust,-1,-58,-5,yes,1,1,0,8,1,656
962,E1 no cost,17,20,male,1,241445,82,8,11,bank,1,59,3,yes,1,1,-37,4,0,0
963,E1 no cost,17,20,male,2,265345,90,4,1,bust,-1,-23,-3,yes,1,1,0,12,0,0
964,E1 no cost,17,20,male,3,291963,75,12,10,bust,-1,-37,-2,no,0,-1,0,6,1,366
965,E1 no cost,17,20,male,4,309115,61,6,6,bank,1,57,0,yes,1,1,60,9,0,0
966,E1 no cost,17,20,male,5,326379,92,9,2,bust,-1,-127,-7,yes,1,1,0,4,1,36
967,E1 no cost,17,20,male,6,339883,9,4,6,bank,1,41,2,yes,1,1,-30,3,1,30
968,E1 no cost,17,20,male,7,356328,10,3,11,bank,1,22,8,yes,1,1,-88,7,1,224
969,E1 no cost,17,20,male,8,376318,32,7,10,bank,1,40,3,yes,1,1,-40,4,0,0
970,E1 no cost,17,20,male,9,394633,47,4,2,bust,-1,-29,-2,no,0,-1,0,7,0,0
971,E1 no cost,17,20,male,10,413503,94,7,0,bust,-1,-27,-7,yes,1,1,2,5,1,35
972,E1 no cost,17,20,male,11,440435,7,5,10,bank,1,26,5,yes,1,1,-38,12,0,0
973,E1 no cost,17,20,male,12,477019,45,12,9,bust,-1,-23,-3,yes,1,1,9,4,1,212
974,E1 no cost,17,20,male,13,493354,53,4,11,bank,1,0,7,yes,1,1,0,8,1,784
975,E1 no cost,17,20,male,14,515278,98,8,8,bank,1,21,0,yes,1,1,168,3,1,96
976,E1 no cost,17,20,male,15,531558,32,3,4,bank,1,20,1,yes,1,1,49,5,1,90
977,E1 no cost,17,20,male,16,550148,18,5,12,bank,1,5,7,yes,1,1,-62,6,0,0
978,E1 no cost,17,20,male,17,568657,36,6,0,bust,-1,-93,-6,yes,1,1,-80,12,0,0
979,E1 no cost,17,20,male,18,590810,46,12,4,bust,-1,-44,-8,yes,1,1,-2,6,0,0
980,E1 no cost,17,20,male,19,609029,50,6,4,bust,-1,-71,-2,yes,1,1,-67,6,0,0
981,E1 no cost,17,20,male,20,624213,91,6,3,bust,-1,-57,-3,yes,1,1,-33,12,0,0
982,E1 no cost,17,20,male,21,647598,5,12,6,bust,-1,-31,-6,yes,1,1,-40,4,1,124
983,E1 no cost,17,20,male,22,660468,31,4,12,bank,1,23,8,yes,1,1,-51,6,0,0
984,E1 no cost,17,20,male,23,676634,10,6,0,bust,-1,-122,-6,yes,1,1,-124,10,0,0
985,E1 no cost,17,20,male,24,697638,83,10,5,bust,-1,-123,-5,yes,1,1,-33,5,1,135
986,E1 no cost,17,20,male,25,714105,27,5,9,bank,1,49,4,yes,1,1,-90,8,0,0
987,E1 no cost,17,20,male,26,729990,19,8,1,bust,-1,-28,-7,yes,1,1,-33,7,1,483
988,E1 no cost,17,20,male,27,748848,69,7,11,bank,1,54,4,yes,1,1,-36,9,0,0
989,E1 no cost,17,20,male,28,764702,60,9,6,bust,-1,-66,-3,yes,1,1,-30,4,1,236
990,E1 no cost,17,20,male,29,778757,59,4,4,bank,1,51,0,yes,1,1,140,4,0,0
991,E1 no cost,17,20,male,30,791787,61,4,1,bust,-1,-37,-3,yes,1,1,0,7,1,413
992,E1 no cost,17,20,male,31,806661,59,7,11,bank,1,66,4,yes,1,1,-50,4,1,356
993,E1 no cost,17,20,male,32,820342,89,4,7,bank,1,33,3,yes,1,1,-68,6,1,462
994,E1 no cost,17,20,male,33,834781,77,6,10,bank,1,34,4,yes,1,1,-30,7,0,0
995,E1 no cost,17,20,male,34,852773,2,7,1,bust,-1,-160,-6,yes,1,1,-57,4,1,340
996,E1 no cost,17,20,male,35,865422,85,4,6,bank,1,36,2,yes,1,1,14,1,1,3
997,E1 no cost,17,20,male,36,875962,3,1,1,bank,1,30,0,yes,1,1,96,3,1,180
998,E1 no cost,17,20,male,37,891176,60,3,5,bank,1,156,2,yes,1,1,0,5,1,80
999,E1 no cost,17,20,male,38,903077,16,5,6,bank,1,41,1,yes,1,1,42,5,0,0
1000,E1 no cost,17,20,male,39,915023,90,5,4,bust,-1,-34,-1,yes,1,1,-64,5,0,0
1001,E1 no cost,17,20,male,40,926905,21,5,0,bust,-1,-128,-5,yes,1,1,-76,1,1,88
1002,E1 no cost,17,20,male,41,937926,88,1,2,bank,1,43,1,yes,1,1,63,3,0,0
1003,E1 no cost,17,20,male,42,950933,46,3,2,bust,-1,-151,-1,yes,1,1,-69,5,1,470
1004,E1 no cost,17,20,male,43,963375,94,5,6,bank,1,75,1,yes,1,1,44,4,0,0
1005,E1 no cost,17,20,male,44,975641,53,4,1,bust,-1,-58,-3,yes,1,1,-87,7,0,0
1006,E1 no cost,17,20,male,45,990920,35,7,3,bust,-1,-59,-4,yes,1,1,-106,4,0,0
1007,E1 no cost,17,20,male,46,1002758,82,4,1,bust,-1,-111,-3,yes,1,1,-82,11,0,0
1008,E1 no cost,17,20,male,47,1019951,59,11,5,bust,-1,-96,-6,yes,1,1,-37,3,0,0
1009,E1 no cost,17,20,male,48,1030178,60,3,2,bust,-1,-67,-1,yes,1,1,-72,4,1,388
1010,E1 no cost,17,20,male,49,1043730,97,4,12,bank,1,77,8,yes,1,1,-82,5,0,0
1011,E1 no cost,17,20,male,50,1058208,62,5,0,bust,-1,-136,-5,yes,1,1,-95,5,0,0
1012,E1 no cost,17,20,male,51,1072197,56,5,3,bust,-1,-96,-2,yes,1,1,-98,5,1,440
1013,E1 no cost,17,20,male,52,1084794,88,5,5,bank,1,33,0,yes,1,1,184,3,0,0
1014,E1 no cost,17,20,male,53,1097509,37,3,1,bust,-1,-183,-2,yes,1,1,-35,6,1,318
1015,E1 no cost,17,20,male,54,1112848,53,6,10,bank,1,82,4,yes,1,1,-69,5,1,395
1016,E1 no cost,17,20,male,55,1127062,79,5,5,bank,1,68,0,yes,1,1,200,11,0,0
1017,E1 no cost,17,20,male,56,1145449,91,11,6,bust,-1,-140,-5,yes,1,1,-44,2,1,138
1018,E1 no cost,17,20,male,57,1155573,69,2,10,bank,1,72,8,yes,1,1,-123,2,1,192
1019,E1 no cost,17,20,male,58,1166357,96,2,5,bank,1,62,3,yes,1,1,-69,12,0,0
1020,E1 no cost,17,20,male,59,1188130,98,12,4,bust,-1,-95,-8,yes,1,1,-50,NA,NA,NA
1021,E1 no cost,18,19,female,0,125335,34,3,12,bank,1,197,9,yes,1,1,0,3,1,102
1022,E1 no cost,18,19,female,1,142271,34,3,8,bank,1,200,5,no,0,-1,0,1,1,71
1023,E1 no cost,18,19,female,2,165634,71,1,10,bank,1,200,9,yes,1,1,-200,3,1,159
1024,E1 no cost,18,19,female,3,180657,53,3,6,bank,1,188,3,no,0,-1,0,6,0,0
1025,E1 no cost,18,19,female,4,200336,84,6,3,bust,-1,-200,-3,no,0,-1,0,5,1,260
1026,E1 no cost,18,19,female,5,220599,52,5,12,bank,1,200,7,yes,1,1,0,8,0,0
1027,E1 no cost,18,19,female,6,246930,99,8,2,bust,-1,-188,-6,yes,1,1,0,2,1,114
1028,E1 no cost,18,19,female,7,260750,57,2,12,bank,1,0,10,yes,1,1,0,9,0,0
1029,E1 no cost,18,19,female,8,279202,64,9,2,bust,-1,-200,-7,no,0,-1,-200,6,0,0
1030,E1 no cost,18,19,female,9,300455,87,6,3,bust,-1,-200,-3,no,0,-1,-200,3,1,12
1031,E1 no cost,18,19,female,10,324651,4,3,3,bank,1,0,0,no,0,-1,-200,5,0,0
1032,E1 no cost,18,19,female,11,342317,94,5,0,bust,-1,-200,-5,no,0,-1,-200,12,0,0
1033,E1 no cost,18,19,female,12,367601,65,12,1,bust,-1,-200,-11,yes,1,1,-200,2,1,52
1034,E1 no cost,18,19,female,13,385477,26,2,5,bank,1,0,3,yes,1,1,0,6,0,0
1035,E1 no cost,18,19,female,14,400090,64,6,5,bust,-1,-200,-1,no,0,-1,0,6,1,474
1036,E1 no cost,18,19,female,15,420029,79,6,9,bank,1,200,3,yes,1,1,0,7,1,511
1037,E1 no cost,18,19,female,16,436722,73,7,10,bank,1,200,3,no,0,-1,200,4,1,244
1038,E1 no cost,18,19,female,17,451710,61,4,7,bank,1,200,3,no,0,-1,200,5,1,10
1039,E1 no cost,18,19,female,18,467537,2,5,6,bank,1,200,1,no,0,-1,-7,8,1,512
1040,E1 no cost,18,19,female,19,487530,64,8,8,bank,1,200,0,no,0,-1,200,3,1,222
1041,E1 no cost,18,19,female,20,1028936,74,3,3,bank,1,200,0,no,0,-1,0,7,1,392
1042,E1 no cost,18,19,female,21,1049359,56,7,8,bank,1,200,1,no,0,-1,0,7,1,413
1043,E1 no cost,18,19,female,22,1067728,59,7,7,bank,1,200,0,no,0,-1,200,6,0,0
1044,E1 no cost,18,19,female,23,1091448,13,6,0,bust,-1,-200,-6,no,0,-1,-200,4,0,0
1045,E1 no cost,18,19,female,24,1106412,95,4,3,bust,-1,-200,-1,no,0,-1,-200,8,0,0
1046,E1 no cost,18,19,female,25,1126731,72,8,0,bust,-1,-200,-8,no,0,-1,0,9,1,126
1047,E1 no cost,18,19,female,26,1148866,14,9,9,bank,1,200,0,no,0,-1,200,9,0,0
1048,E1 no cost,18,19,female,27,1170892,76,9,1,bust,-1,-200,-8,no,0,-1,0,9,0,0
1049,E1 no cost,18,19,female,28,1187329,72,9,7,bust,-1,-200,-2,no,0,-1,-200,2,1,102
1050,E1 no cost,18,19,female,29,1199836,51,2,5,bank,1,200,3,no,0,-1,0,5,0,0
1051,E1 no cost,18,19,female,30,1223447,18,5,2,bust,-1,-200,-3,no,0,-1,-200,5,1,75
1052,E1 no cost,18,19,female,31,1239332,15,5,10,bank,1,155,5,no,0,-1,-4,6,0,0
1053,E1 no cost,18,19,female,32,1255686,94,6,1,bust,-1,-184,-5,no,0,-1,-200,6,0,0
1054,E1 no cost,18,19,female,33,1270194,58,6,0,bust,-1,-200,-6,no,0,-1,-200,1,1,18
1055,E1 no cost,18,19,female,34,1293719,18,1,9,bank,1,200,8,no,0,-1,-39,5,0,0
1056,E1 no cost,18,19,female,35,1308701,25,5,1,bust,-1,-163,-4,no,0,-1,-176,2,1,164
1057,E1 no cost,18,19,female,36,1323214,82,2,6,bank,1,200,4,no,0,-1,20,11,0,0
1058,E1 no cost,18,19,female,37,1347360,92,11,6,bust,-1,-200,-5,no,0,-1,0,5,0,0
1059,E1 no cost,18,19,female,38,1364591,71,5,2,bust,-1,-200,-3,no,0,-1,-80,2,1,156
